authors,year,title,abstract,document_type,doi,link,search_method
"Ayşenur Sağdıç, K. Hirschi",2015.0,Running Head: TEACHING CONVERSATIONAL IMPLICATURE 1 Teaching Conversational Implicature: Indirect Criticism Through Inductive and Deductive Instruction,,,,,forward
Jung Sun Kim,2016.0,The effect of instruction on the acquisition of Japanese discourse marker ndesu,,,,,forward
Gillian Mansfield,2014.0,Mind the gap between form and function. Teaching pragmatics with the British sitcom in the foreign language classroom,"Abstract This article intends to show how situation comedies may be used in the English language classroom to develop awareness-raising activities aimed at soliciting an understanding of essentially pragmatic and cultural aspects of everyday language. After a brief overview of studies on pragmatic teachability (Rose and Kasper 2001, 2002) and learnability (Taguchi 2011) in the language classroom over the last twenty years or so, verbal humour in situation comedy will be investigated with a view to presenting learners with the kinds of word play that are clearly intended to invoke laughter. With reference to a second-year degree course in modern languages at the University of Parma (Italy), it will be seen how learners can be motivated to resort to previously acquired theoretical knowledge of various pragmatic expedients (Brown and Levinson 1978; Leech 1983; Levinson 1984; Yule 1996) with a view to recognizing the intended illocutionary force of utterances and exchanges in the light of Grice's (1975) co-operative principle in conversation. This approach is justified by Bouton's (1994) claim that an understanding of implicature is a necessary learning target. Although it comprises written-to-be-spoken text, the situation comedy is an excellent source of “real” everyday language in which Grice's maxims are constantly broken or flouted through intentional ambiguity for the purposes of provoking laughter. By encouraging learners to perceive the fuzzy line of demarcation between the form and communicative function of words and phrases in the ongoing exchange structure of a conversation, it will be possible to see how they become more motivated to search for examples of their own (Bardovi-Harlig 1996) and discuss them with the teacher during their post-course assessment. The teacher is thus able not only to discern whether learners have effectively become more aware of the subtleties and implicatures of language meaning in the creation of verbal humour, but also incidentally, benefit from a subsequent addition to her sitcom corpus for future courses.",,10.1515/cercles-2013-0020,https://doi.org/10.1515/cercles-2013-0020,forward
"Z. Tajeddin, M. Ghamari",2011.0,The Effect of Instruction in Pragmatics: Compliments & Compliment Responses,"Researchers claim that learners benefit from instruction in compliments and compliment responses in a foreign language context (Ishihara 2003a, 2011; Billmyer 1991). Others have found that a narrow range of syntactic formulas accounted for the majority of observed compliments. This study tries to investigate the learnability of compliments in a formal foreign language context. Also, attempt is made to find whether the formulas obtained lend support to the Asian model of preference for acceptance or rejection strategy as far as compliments and compliment responses are concerned. 40 female students participated in the study and an 18-item metapragmatic assessment questionnaire was administered. The results were examined through a t-test providing some evidence that instruction in pragmatics can make a positive difference in a formal context. Farsi-speaking female students using preference for acceptance strategy, cast doubt on the existence of any sort of strict dichotomy, but claiming that it's a matter of continuum.",,10.4304/TPLS.1.9.1078-1090,https://doi.org/10.4304/TPLS.1.9.1078-1090,forward
Carsten Roever,2006.0,Validation of a web-based test of ESL pragmalinguistics,"Despite increasing interest in interlanguage pragmatics research, research on assessment of this crucial area of second language competence still lags behind assessment of other aspects of learners’ developing second language (L2) competence. This study describes the development and validation of a 36-item web-based test of ESL pragmalinguistics, measuring learners’ offline knowledge of implicatures and routines with multiple-choice questions, and their knowledge of speech acts with discourse completion tests. The test was delivered online to 267 ESL and EFL learners, ranging in proficiency from beginner to advanced. Evidence for construct validity was collected through correlational analyses and comparisons between groups. The effect of browser familiarity was found to be negligible, and learners generally performed as previous research would suggest: their knowledge of speech acts increased with proficiency, as did their knowledge of implicature. Their knowledge of routines, however, was strongly dependent on L2 exposure. Correlations between the sections and factor analysis confirmed that the routines, implicatures, and speech act sections are related but that each has some unique variance. The test was sufficiently reliable and practical, taking an hour to administer and little time to score. Limitations and future research directions are discussed.",,10.1191/0265532206lt329oa,https://doi.org/10.1191/0265532206lt329oa,forward
"N. Várhegyi, Péter B. Furkó",2017.0,Pragmatic Perspectives on Understanding Strangers,"Abstract The present paper approaches the theme of “understanding strangers” through discussing some of the methodological issues in interlanguage pragmatics (ILP), with special reference to Hungarian-English Interlanguage (IL) requests. Written discourse completion tasks (WDCT) were used to collect data from 20 English major university students. The CCSARP Project’s 9-scale request strategies table proposed by Blum-Kulka, House, and Kasper (1989) was incorporated into the research, the proposed categories were extended by labels relating to mixed strategies and responses where no answers were provided. The structure of the paper is as follows: after a brief overview of the literature in the field of ILP with a special focus on WDCT, the validity of the methodology is highlighted through the discussion of issues relating to labelling/coding categories as well as interannotator (dis)agreements. By analysing and comparing utterances on the basis of our annotation output and validating the results with the aid of ReCal, we have confirmed that WDCT is a reliable and valid tool for testing ILP competence in speech acts performance.",,10.1515/ausp-2017-0018,https://doi.org/10.1515/ausp-2017-0018,forward
Karen Glaser,2014.0,The Neglected Combination: A Case for Explicit-Inductive Instruction in Teaching Pragmatics in ESL,"A substantial part of interlanguage pragmatics (ILP) research has contrasted ex- plicit and implicit teaching designs, generally finding that explicit approaches— those featuring metapragmatic rule provision—are more effective than their implicit counterparts, which are characterized by the absence of metapragmatic information. A second dichotomy used to characterize instructional designs, that of deductive vs. inductive approaches, has received somewhat less attention. Con- cerned with the sequencing of the instruction rather than the criterion of whether or not to provide rules, this concerns the question of whether to choose (deductive) rules or (inductive) language use as the starting point of the instruction. Although the two dichotomies are interrelated, they are often unjustifiably merged, with the labels deductive and explicit, on the one hand, and inductive and implicit, on the other, being used interchangeably. This article illustrates the reasons for this oversimplification and argues that the resulting focus on the contrast of explicit-deductive and implicit-inductive designs has led to overlooking a third possible constellation: the explicit-inductive framework. Adopting a classroom perspective, the article further attempts to point out the advantages that this neglected combination can have for the teaching and learning of pragmatics in ESL.",,10.18806/TESL.V30I7.1158,https://doi.org/10.18806/TESL.V30I7.1158,forward
K. Bardovi-Harlig,2015.0,Operationalizing conversation in studies of instructional effect in L2 pragmatics,,,10.1016/J.SYSTEM.2014.09.002,https://doi.org/10.1016/J.SYSTEM.2014.09.002,forward
Mehri Mohammad-Bagheri,2015.0,The Status of Pragmatics among Iranian EFL Learners,"The present study attempted to investigate the status of pragmatics among Iranian EFL learners. Status of pragmatics was analyzed in terms of the amount of pragmatic knowledge EFL leaners believed to have and the amount of pragmatic knowledge they believed to receive from teachers, classmates, course books, and exams. Additionally, attempts were made to find out whether or not there is a significant difference between male and female EFL learners in terms of pragmatic awareness. Results showed that Iranian EFL learners were aware of the importance of pragmatics and attributed a high level of pragmatic awareness to their teachers, but believed that they did not receive enough pragmatic knowledge from their teachers. The frequent method used by their teachers to teach pragmatics was error correction. Besides, learners believed that their classmates did not care enough about pragmatics, and course book and exams, from their point of view, did not cover enough pragmatic information. Gender played a significant role in pragmatic awareness of Iranian EFL learners.",,10.5539/ELT.V8N4P67,https://doi.org/10.5539/ELT.V8N4P67,forward
Li Yang,2017.0,The Effects of L2 Proficiency on Pragmatics Instruction: A Web-Based Approach to Teaching Chinese Expressions of Gratitude,"This study investigated whether the effects of pragmatics instruction delivered via a self-access website in a Chinese as a foreign language learning environment vary according to learners’ language proficiency. The website provided learners with explicit instruction in how to express gratitude appropriately in Chinese and offered them pragmatic consciousness-raising activities for practice. Two groups of learners who differed in Chinese proficiency received the instruction over five weeks. The results showed that all learners produced more appropriate expressions of gratitude and used more varied thanking strategies in the posttest, but higher-level learners benefited more from the instruction in both pragmatic awareness and production. In their reflective e-journals, learners reported the promising possibilities of using websites as a tool for teaching pragmatics in foreign language contexts.",,10.5070/L29132729,https://doi.org/10.5070/L29132729,forward
"Atieh. Farashaiyana, Tanb Kim Hua, Subakirc Mohammad",2014.0,Techniques in Teaching Interlanguage Pragmatics,,,,,forward
"Elaheh Zaferanieh, Seyed Mohammad Hosseini-Maasoum",2015.0,Pragmatic Representations in Iranian High School English Textbooks,,,,,forward
Elly Ifantidou,2011.0,Genres and pragmatic competence,,,10.1016/J.PRAGMA.2010.07.016,https://doi.org/10.1016/J.PRAGMA.2010.07.016,forward
"Junkyu Lee, Juhyun Jang, Luke Plonsky",2015.0,The Effectiveness of Second Language Pronunciation Instruction: A Meta-analysis,"The goal of this study was to determine the overall effects of pronunciation instruction (PI) as well as the sources and extent of variance in observed effects. Toward this end, a comprehensive search for primary studies was conducted, yielding 86 unique reports testing the effects of PI. Each study was then coded on substantive and methodological features as well as study outcomes (Cohen’s d). Aggregated results showed a generally large effect for PI (d = 0.89 and 0.80 for N-weighted within- and between-group contrasts, respectively). In addition, moderator analyses revealed larger effects for (i) longer interventions, (ii) treatments providing feedback, and (iii) more controlled outcome measures. We interpret these and other results with respect to their practical and pedagogical relevance. We also discuss the findings in relation to instructed second language acquisition research generally and in comparison with other reviews of PI (e.g. Saito 2012). Our conclusion points out areas of PI research in need of further empirical attention and methodological refinement.",,10.1093/APPLIN/AMU040,https://doi.org/10.1093/APPLIN/AMU040,forward
"Minkyun Kim, Hakyoon Lee, Youjin Kim",2018.0,Chapter 2. Learning of Korean honorifics through collaborative tasks,,,10.1075/TBLT.10.02KIM,https://doi.org/10.1075/TBLT.10.02KIM,forward
"Fatma Bouhlal, Marlise Horst, Juliane Martini",2018.0,Modality in ESL Textbooks: Insights from a Contrastive Corpus-Based Analysis,"Abstract:This study investigates modality in textbooks designed for learners of English by exploring the frequency and distribution of modal verbs in two corpora–one of authentic native-speaker language and a pedagogical one used by francophone learners of English in Quebec–with a view to identifying areas where added support for learning may be beneficial. The analysis is divided into two parts: the first investigates distributional frequencies of nine central modals across the two corpora; the second explores and compares the semantics of four selected modal auxiliaries (must, can, may, and should) in the two corpora. If it is assumed that textbooks should be an accurate reflection of authentic native speakers’ language use, then support for the acquisition of modality in the textbooks proved to be less than ideal. Although there is a reasonably good coverage of modals in the textbooks in terms of frequency, the semantic analysis reveals discrepancies between the native corpus and the textbooks. Learners are exposed to a limited range of meanings that do not fully reflect authentic use. Findings are also discussed from an alternate perspective whereby strong representations of potentially difficult to acquire uses of modals in the textbooks can be seen as beneficial for acquisition.Résumé:Les auteures étudient la modalité dans les manuels destinés aux apprenants de l’anglais en analysant la fréquence et la distribution des verbes modaux dans deux corpora—celui de la langue des locuteurs natifs authentiques et celui, pédagogique, qu’utilisent les apprenants francophones de l’anglais au Québec—, dans le but de définir les domaines dans lesquels une aide supplémentaire à l’apprentissage pourrait être bénéfique. L’analyse se divise en deux volets : dans le premier, les auteures étudient la distribution des fréquences de neuf expressions centrales de la modalité dans les deux corpora ; dans le second volet, elles explorent et comparent la sémantique de quatre auxiliaires modaux sélectionnés (must, can, may et should) dans les deux corpora. Si l’on tient pour acquis que les manuels devraient être le reflet fidèle de l’usage du langage chez les locuteurs natifs authentiques, l’aide à l’acquisition de la modalité dans les manuels s’est révélée bien moins qu’idéale. Même si les modes sont raisonnablement bien traités dans les manuels en ce qui a trait à la fréquence, l’analyse sémantique met en lumière des divergences entre le corpus natif et celui des manuels. Les apprenants sont exposés à un éventail limité de sens qui ne reflètent pas entièrement l’usage authentique. Ces constats sont également analysés dans une autre perspective selon laquelle des représentations fortes d’usages de modes potentiellement difficiles à acquérir, dans les manuels, peuvent être considérées comme étant favorables à l’acquisition.",,10.3138/CMLR.3075,https://doi.org/10.3138/CMLR.3075,forward
Vahid Rafieyan,2016.0,Relationship between Language Learners' Attitudes toward Cultural Instruction and Pragmatic Comprehension and Production.,,,,,forward
"L. Cifuentes, Zohreh R. Eslami, C. Liu",2007.0,Pragmatics in foreign language instruction: the effects of pedagogical intervention and technology on the development of efl learners' realization of request,,,,,forward
"E. Faghih, Mohammad Javad Ansari",2013.0,Pragmatics Effect on English Writing Ability among High School Students,,,,,forward
Ling-li Duan,2010.0,The Effects of Explicit and Implicit Instruction in English Refusals,,,,,forward
"Minh Thi Thuy Nguyen, Helen Basturkmen",2023.0,Task Design Features and Pragmatics Learning: A Systematic Review of Recent Research,"The learning effects of task-based interaction is an emerging topic in the field of instructed pragmatics for ESL learners. Specifically, researchers are exploring the impact of different task features on pragmatics learning. This article reports a review of the extant research. First, the review aimed to identify specific task design and implementation characteristics that appeared to enhance learners’ use of pragmatic features during task performance. Inter alia, the review indicated greater benefits from tasks which learners completed collaboratively versus individually and tasks which presented learners with relatively complex versus relatively simple cognitive demands. Secondly, the review aimed to assess evidence of learning across this body of research. The review could not establish whether the enhanced pragmatic language use observed during task performance equated with long-term learning as very few studies included delayed post-tests, an obvious lacuna in the body of research to date.",,10.32038/ltrq.2023.34.02,https://doi.org/10.32038/ltrq.2023.34.02,forward
"Li Yang, Chuanren Ke",2021.0,Proficiency and pragmatic production in L2 Chinese study abroad,,,10.1016/J.SYSTEM.2021.102475,https://doi.org/10.1016/J.SYSTEM.2021.102475,forward
"Soodeh Saadati, G. M. Vefali",2021.0,“It’s of no value compared to your value”,"
In the present study, we attempt to develop EFL learners’ metapragmatic awareness of English compliments, which still remains an under-researched issue. Initially, we conducted a cross-sectional survey with intermediate-level Iranian EFL learners, Persian and British English native speakers. Although the analysis of the language learners’ realization of compliments and responses to compliments seemed to indicate that their pragmatic development was overall adequate, it also suggested the influence of the native socio-pragmatic schema on their pragmatic performance. We therefore undertook a pragmatic instruction aimed at developing the EFL learners’ metapragmatic awareness of complimenting. The results suggested that through discussion, analysis, small-scale research, and reflections on the native and target pragmalinguistic and socio-pragmatic complimenting conventions the learners were developing metapragmatic awareness. Finally, we make recommendations for more effective pragmatic teaching in EFL contexts.",,10.1075/PS.18048.SAA,https://doi.org/10.1075/PS.18048.SAA,forward
M. Rahimian,2015.0,Identity Issues among Post-secondary Nonnative Students in an English Speaking Country,,,10.1016/J.SBSPRO.2015.01.663,https://doi.org/10.1016/J.SBSPRO.2015.01.663,forward
H. Denny,2008.0,Teaching the pragmatics of negotiation in New Zealand English,,,,,forward
I. Qari,2017.0,"Politeness study of requests and apologies as produced by Saudi Hijazi, EFL learners, and British English university students",,,,,forward
T. Hassall,2013.0,Pragmatic development during short-term study abroad: The case of address terms in Indonesian,,,10.1016/J.PRAGMA.2013.05.003,https://doi.org/10.1016/J.PRAGMA.2013.05.003,forward
Yuh‐Fang Chang,2011.0,Interlanguage pragmatic development: the relation between pragmalinguistic competence and sociopragm,,,10.1016/J.LANGSCI.2011.02.002,https://doi.org/10.1016/J.LANGSCI.2011.02.002,forward
"Merve Suroğlu Sofu, Muhsine Börekçi",2023.0,Kullanımbilim temelli etkinliklerin Türkçeyi yabancı dil olarak öğrenenlerin okuma becerilerine etkisi,"Günümüzde Türkçe’nin yabancı dil olarak öğretiminde kullanılan yöntem ve teknikler öğretimin etkililiğini belirleyen en önemli unsurlardan biridir. Bu sebeple daha etkin öğrenmeyi sağlamaya yönelik yeni uygulamalar geliştirilerek geleneksel öğretim yöntem ve tekniklerinin yetersiz yönleri iyileştirilmeye çalışılmaktadır. Bu araştırmada da yabancı dil olarak Türkçe öğretim süreçlerinde kullanılan ders kitabında yer alan alıştırma ve etkinliklere ek olarak oluşturulan kullanımbilim temelli etkinliklerin okuma becerilerine etkisinin incelenmesi amaçlanmıştır. Araştırmanın yapısına uygun olarak karma yöntem uygulanmış; nicel ve nitel sonuçlara açıklama getirebilmek amacıyla karma yöntem içerisinde yer alan açımlayıcı sıralı desen kullanılmıştır. Tümü B2 seviyesindeki 30 öğrenci deney ve kontrol grubu olmak üzere 15’er kişilik iki grupta yer almıştır. Ön test- son test uygulama aralığında 10 haftalık süreçte; deney grubuna okuma becerisini geliştirmek amacıyla kullanımbilimsel amaçlara uygun olarak hazırlanan okuma etkinlikleri uygulanmıştır. Kontrol grubuna da ön test-son test uygulanmıştır, aralıkta ise kullanılan kitabın öğretim programına göre derslere devam edilmiştir. Son olarak odak grup görüşmesi ile de nitel veriler toplanarak analiz edilmiştir. Ön test ortalama puanları bakımından deney ve kontrol grupları arasında istatistiksel anlamlı farklılık yoktur fakat son test ortalama puanlarına bakıldığında, kullanımbilimsel etkinliklerin uygulandığı deney grubunda yer alan öğrencilerin başarısı anlamlı olarak daha yüksektir. Bu bulgular odak grup görüşmesinde elde edilen veriler ile de doğrulanmıştır. Araştırmanın sonunda kullanımbilim temelli etkinliklerin Türkçeyi yabancı dil olarak öğrenenlerin okuma becerileri üzerinde anlamlı düzeyde etkili olduğu sonucuna ulaşılmıştır.",,10.29000/rumelide.1279020,https://doi.org/10.29000/rumelide.1279020,forward
Antonio García-Gómez,2020.0,Intercultural Pragmatics,,,,,forward
"Lan Xu, Anchalee Wannaruk",2017.0,Investigating Interlanguage Pragmatic Competence in a Chinese EFL Context,"Interlanguage pragmatic (ILP) competence is vitally important for EFL learners to avoid embarrassment which could happen in an interaction between speakers from different cultural backgrounds. The present research aimed to investigate the EFL learners’ ILP competence and its variations by gender while conducting speech acts, understanding conversational implicature and performing routines. The participants were 390 Chinese English majors. The data was collected with the ILP competence test and semi-structured interviews. The ILP competence test was developed for the Chinese context by the present researchers. The quantitative data were analyzed by using descriptive statistics and independent T-test. The qualitative data were analyzed with content analysis. The results indicated that the EFL learners’ ILP competence was at the medium level. Significant differences existed at the overall level and in conducting speech acts and performing routines at the category level according to gender. Significant differences were also found in the four aspects of conducting speech acts: 1) correct speech acts, 2) typical expressions, 3) amount of speech and information, and 4) levels of formality, directness and politeness. In addition, in some individual items in understanding conversational implicature and performing routines, significant differences were found. Overall, the females performed better than their male counterparts.",,10.55766/dqnz9834,https://doi.org/10.55766/dqnz9834,forward
L. Yates,2014.0,"Learning how to speak: Pronunciation, pragmatics and practicalities in the classroom and beyond","That learners who want to develop good pragmatically-appropriate speaking skills in a language also need to develop good pronunciation is beyond dispute, and yet research continues to report that both areas still have low visibility in the curriculum and are often treated as poor relations in the classroom. Many teachers are still wary of what they see as specialist areas, a perspective that encourages their neglect in the curriculum, in assessment and in teacher training programmes. In this plenary I go back to basics and focus on what learners need to accomplish outside the classroom with the language they are learning. Drawing on studies that have explored the communicative needs of immigrants to Australia from language backgrounds other than English, I will illustrate the importance of both pronunciation and pragmatics in their lives. I will then consider the implications for how we can approach both skills proactively in the classroom in an integrated way that is capable of developing students’ repertoire of speaking skills for effective and appropriate use outside.",,10.1017/S0261444814000238,https://doi.org/10.1017/S0261444814000238,forward
Yuqing Qin,2023.0,Technology-Mediated Pragmatics Instruction: Learning Request-Making Through Game-Based Tasks in L2 Learners,"This study investigates the impact of technology-mediated pragmatic teaching on L2 learners. Through task-based games, we explored how to instruct English learners in China to learn the speech act of request-making. The game in this study showcases several scenarios to players, including virtual conversations between learners and professors, employers, and friends on a virtual American campus. 105 undergraduate students from a university in China participated in this study, covering 10 virtual request scenarios. They are supposed to choose the most appropriate expression in the context presented in the text and video. According to their choice, the corresponding video of the game will display real-time feedback from the interlocutor, which is the authentic reaction and consequence of the learner’s selection, that is, the other party’s response to the request, such as happily accepting, reluctantly accepting, or refusing the request. The results indicate that in game-based teaching, learners gain much more productive knowledge than receptive knowledge. The participants improved their productive knowledge of making requests after playing the game and maintained this gain at delayed post-tests, but their receptive knowledge remained almost unchanged. In addition, metapragmatic knowledge is positively correlated with the participants’ learning outcome of request-making.",,10.56397/jlcs.2023.12.08,https://doi.org/10.56397/jlcs.2023.12.08,forward
"J. House, D. Kádár",2022.0,Analysing phatic interaction through speech acts – A discussion note,"
 In this discussion note we explore why and how we need a pragmalinguistic and speech act-anchored approach to systematically study a key pragmatic phenomenon: phatic interaction. By so doing, we aim to draw attention to a special issue which we plan to publish in Acta Linguistica Academica. First, we present a general model through which phatic interaction can be replicably studied across different data types and linguacultures, by breaking it down to speech act types occurring in different slots of an interaction. Second, we provide a case study involving Chinese learners of English as a foreign language, in order to illustrate how the proposed framework can be put to actual use.",,10.1556/2062.2022.00533,https://doi.org/10.1556/2062.2022.00533,forward
"Nicola Brocca, Ewa Borowiec, Viviana Masia",2020.0,Didactics of pragmatics as a way to improve social media literacy. An experiment proposal with Polish and Italian students in L1,"Die Bildung spielt eine zentrale Rolle darin, die Burger von heute und morgen mit den notwendigen intellektuellen Werkzeugen auszustatten, um kritisch mit propagandistischen Botschaften umzugehen. Oft liegt die Besonderheit dieser Botschaften nicht darin, was offen ausgedruckt wird, sondern in der Vermittlung impliziter Inhalte. Der Beitrag beschreibt die Ergebnisse eines forschungsbasierten Seminars mit Studierenden der Universitat Krakau. Anschliesend wird ein experimentelles Projekt dargestellt, das darauf abzielt, Schulerinnen und Schulern die notwendigen Kompetenzen zu vermitteln, um implizite Botschaften in einem Korpus von Twitter-Nachrichten von italienischen und polnischen Politiker*innen zu entdecken. Da SNS durch die rapide Verbreitung von Informationen dazu beitragen konnen, unhinterfragten Konsens auf Basis blind akzeptierter Uberzeugungen und Ideologien zu generieren, zielt das Projekt mit Fokus auf manipulative linguistische Strategien in vergleichender Perspektive darauf ab, sowohl Laien als auch im Bildungsbereich Beschaftigte fur die Herausforderungen und Gefahren von Social Networking Sites (SNS) zu sensibilisieren.",,10.17885/HEIUP.HEIED.2020.5.24158,https://doi.org/10.17885/HEIUP.HEIED.2020.5.24158,forward
"Farzaneh Shakki, Jila Naeini, O. Mazandarani, Ali Derakhshan",2020.0,Instructed Second Language English Pragmatics in the Iranian Context,"The present study aimed to review the instruction of the L2 speech acts in English pragmatics in the Iranian context during the last two decades from 2000 to 2020. To this end, upon the completion of the study search, the retrieved articles were selected and analyzed based on the research domain.  The results of our synthesis from 54 studies carried out on the instruction of the speech act not only reveal that pragmatics is amenable to instruction but also unfold that the most frequently instructed speech act is the speech act of request which has been conducted in 29 studies, while the least instructed speech act is  invitation, used in only one study. Moreover, analyzing the data collection methods documented that Multiple-choice Discourse Completion Test (MDCT) is the most predominant method utilized in 36 papers during the last decades in English pragmatic instruction. With respect to the treatment types, it is illuminated that the most recurrent treatment type is explicit, implicit vs. control, followed by explicit vs. implicit, although other treatment types have been embarked on. As a final point, it is worth noting that 53 of the conducted studies utilized the quantitative method in their data analyses, whereas only one study implemented the qualitative method. The paper concludes with some avenues for further research.",,10.22099/JTLS.2020.38481.2886,https://doi.org/10.22099/JTLS.2020.38481.2886,forward
"Xi Chen, L. Brown",2022.0,Second Language knowledge of pragmatic meanings: What do learners of Korean know about the Korean pronouns ce and na?,,,10.1016/j.pragma.2022.10.010,https://doi.org/10.1016/j.pragma.2022.10.010,forward
"P. Birjandi, Maryam Pezeshki",2013.0,The Effect of Self-Assessment and Conference on EFL Students’ Production of Speech Acts and Politeness Markers: Alternatives on the Horizon?,"Alternative assessment approaches received considerable attention soon after a discontent with traditional, one-shot testing. These approaches, however, have been used only to improve learners’ linguistic ability despite communicative models of language which pointed that knowledge of language also involves pragmatic ability (Bachman, 1990; Bachman & Palmer, 1996). The present study tries to explore the effect of two alternative assessment approaches (self-assessment and conference) on students’ production of four speech acts (apology, complaint, request, and refusal) plus politeness markers. A sample of 64 EFL students participated in this study. Metapragmatic explanations were given to three groups of university students studying English as a foreign language. The two treatment groups received instruction through self-assessment and conference and a comparison group was exposed to the conventional one-shot testing. The results of the One-Way ANOVA conducted after the treatment revealed an outperformance of alternative assessment approaches to the conventional one in the production of the four speech acts and politeness markers in WDCTs. A qualitative analysis of students’ self-ratings in the self-assessment group revealed that they focused more on linguistic criteria during the initial sessions and on pragmatic ones by the end of the treatment. It can be concluded that alternative assessment approaches are beneficial to students’ production of speech acts and politeness markers. In the end, the applicability and the positive effect of alternative approaches in pragmatic assessment are emphasized.",,10.22111/IJALS.2013.1642,https://doi.org/10.22111/IJALS.2013.1642,forward
L. Yates,2015.0,Intercultural communication and the transnational: managing impressions at work,"Abstract Whether in pursuit of a safer place to live, economic advancement or simply from a desire to travel, increasing numbers of professionals find themselves working outside familiar cultural settings and using a language in which they did not train. As a country of migration, Australia is home to many such transnationals. Despite high levels of proficiency in English, however, many find that communication at work can be something of a challenge, and that different perspectives on professional roles and identities as well as differences in pragmalinguistic and sociopragmatic assumptions can become invisible barriers to success and progression. In this article I will draw on recent research into the demands of two different professions, childcare and medicine, to consider some of the issues faced by transnationals seeking to master not only the language but also the professional and community cultures underlying talk at work. I argue that language instruction programs designed to prepare new arrivals to enter the workforce should include explicit attention to cultural values based on empirical evidence in order to increase understanding of both how and why people talk the way they do in different working environments.",,10.1515/multi-2014-0063,https://doi.org/10.1515/multi-2014-0063,forward
"Mahbouba Messerhi, N. Daghbouche",2017.0,Enhancing EFL learners’ sociolinguistic competence through culture based activities,,,,,forward
"Z. Tajeddin, Marzieh Bagherkazemi",2014.0,Short-term and long-term impacts of individual and collaborative pragmatic output on speech act production,"Since the 1990s, a substantial body of interventionist interlanguage pragmatics (ILP) research has probed the efficacy of various instructional pragmatics approaches, with speech acts serving as its prime target. The present study compared the short-term and long-term effects of individual and collaborative output-based instruction on EFL learners’ acquisition of English “apologies,” “requests,” and “refusals.” For this purpose, 54 intermediate EFL learners, making up an individual output group (N=26) and a collaborative output group (N=28), participated in the study. Individual and collaborative output-based instruction was offered over nine consecutive sessions (three sessions on each speech act). Each of the nine treatment sessions involved the presentation of video input containing the speech acts under investigation, followed by individual and collaborative output production and manipulation tasks. Moreover, a 24-item WDCT was used to measure the participants’ speech act production ability at the pre-treatment, immediate post-treatment, and delayed post-treatment phases of the study. The results indicated significant gains for both individual and collaborative output groups from the pretest to the immediate and delayed posttests, and the greater efficacy of collaborative output over individual output. The findings reveal the potential of learner output, both individual and collaborative, for ILP development and the greater advantage collaborative output production and manipulation tasks can offer.",,10.22132/TEL.2014.54568,https://doi.org/10.22132/TEL.2014.54568,forward
C. Webb,2013.0,Teaching Pragmatics to International Students in Private Language Schools in the UK,,,,,forward
,2010.0,"Cautious Optimism in Second Language Learning , or How to Make L 2 Learners more Competent Hearers 1",,,,,forward
Nina Vyatkina,2007.0,DEVELOPMENT OF SECOND LANGUAGE PRAGMATIC COMPETENCE: THE DATA-DRIVEN TEACHING OF GERMAN MODAL PARTICLES BASED ON A LEARNER CORPUS,,,,,forward
"Hutheifa Y. Turki, Juma’a Q. Hussein, Ahmed A. Al-Kubaisy",2020.0,A Cross-Sectional Study of Refusal Speech Act Used by Iraqi Undergraduate Students: of English in Relation to the Academic Level,"This paper is conducted to investigate how Iraqi EFL learners refuse different speech acts across different proficiency levels. It aims to examine the most appropriate strategies used by 2nd year students of English as compared to those of 4th year when refusing their interlocutors' invitation, suggestion, and offer. WDCT questionnaire was used to collect data from 40 Iraqi undergraduate students of English: 20 2nd year and 20 4th year. Adopting Beebe et al.'s (1990) theory of refusal, data collected was analyzed quantitatively using statistical analysis. The findings revealed that the 2nd year students of English were more frequent in using direct refusals than their 4th year counterparts. This means the latter were more aware of using refusals politely than the former. On the other hand, the findings showed that 4th year students more frequent in their use of indirect refusal strategies that the 2nd year students. This indicates that the EFL learners of low proficiency level might not bridge the gap between the pragmalinguistic strategies and the grammatical form of the target language. This means that they were not pragmatically competent of the use of the appropriate pragmalinguistic strategies. This implies that the 2nd year students need to pay more attention to pragmatics and use their refusal strategies appropriately. Thus, the paper recommends conducting further research on the use of refusal speech act in Arabic and English.",,10.14500/kujhss.v3n1y2020.pp166-173,https://doi.org/10.14500/kujhss.v3n1y2020.pp166-173,forward
"J. Sykes, A. Cohen",2008.0,"Observed Learner Behavior, ReportedUse, and Evaluation of a Website for Learning Spanish Pragmatics",,,,,forward
"Alicia Martínez-Flor, V. Beltrán-Palanques",2013.0,Teaching refusal strategies in the foreign language classroom: a focus on inductive-deductive treatments,"The present paper attempts to present a pedagogical model for the integration of pragmatic competence in the foreign language classroom by following an inductive-deductive approach. For the sake of the current article, the pragmatic feature that has been chosen is the speech act of refusals. The rationale behind this selection is based on the fact that refusals are seen as a face-threatening act which may confront listeners’ expectations (Eslami 2010: 217). Hence, learners should obtain a particular pragmatic expertise to outperform refusals successfully and that is the reason why the teaching of this speech act should be integrated in foreign language settings.",,10.18172/JES.2616,https://doi.org/10.18172/JES.2616,forward
Rasoul Mohammad Hosseinpur,2019.0,Learners ’ Use of Politeness Strategies,,,,,forward
