authors,year,title,abstract,document_type,doi,link,search_method
Javad Zare and Khadijeh Aqajani Delavar,2022,A Data-driven Learning Focus on Form Approach to Academic English Lecture Comprehension,"...-publication-reuse-rights ) Abstract  Using concordancers in English classes is demanding, time-consuming, and challenging to both teachers and learners. On the other hand, research points to the effectiveness of data-driven learning (DDL) in improving second/foreign language learning. The present study...",,10.1093/applin/amac021,https://doi.org/10.1093/applin/amac021,manual_journal_search[applied_linguistics]
Jean-Marc Dewaele,2007,Multilinguals' language choice for mental calculation,"… As mental calculation is a complex cognitive operation involving both language-dependent and language independent processes, we sought to establish a baseline of first language (L1) or foreign language … … These variables explained over 40 percent of the variance in the foreign languages. … … A multilingual attempting to solve a mathematical problem in a second, third, fourth, or fifth language also needs a su‰cient level of proficiency to understand the technical language in the instructions … … The L2 was defined as the second language to have been acquired, the L3 the third, etc. … … One of the big debates in Second Language Acquisition concerns the optimal age to start learning a foreign language. …",,10.1515/IP.2007.017,https://doi.org/10.1515/IP.2007.017,manual_journal_search[intercultural_pragmatics]
Jeannette Littlemore and Caroline Tagg,2016,Metonymy and Text Messaging: A Framework for Understanding Creative Uses of Metonymy,... in the morning;) Not offended if other offer sounds better - and very excited about wedding! Xx    24. Place for institution  10  Teaching at selly oak til half four. Traffic n parking difficult to main campus round then so urs? Or u come to selly oak? Don't mind.     25.Place for person...,,10.1093/applin/amw018,https://doi.org/10.1093/applin/amw018,manual_journal_search[applied_linguistics]
Jeannette Littlemore and others,2013,An Investigation into Metaphor Use at Different Levels of Second Language Writing,... in discourse  Journal of Applied Linguistics  2004  1  7  36         Cieślicka  A    Literal salience in on-line processing of idiomatic expressions by second language learners  Second Language Research  2006  22  115  44         Cooper  T    Processing of idioms by L2 learners of English  TESOL Quarterly...,,10.1093/applin/amt004,https://doi.org/10.1093/applin/amt004,manual_journal_search[applied_linguistics]
Jessica Aiston and others,2025,"Discourse-based approaches to autistic focussed interests: Understanding shared focus, mutual accommodation, and multimodal expression","... difficulty answering questions. Similarly, teachers interviewed by  Stone, Mills, and Saggers (2019 : 218) remarked that students ‘did not have to “worry about” their gestures’, and ‘the pressure to make eye contact was lost’. In sum, we have demonstrated that shared interests are an important tool...",,10.1093/applin/amaf006,https://doi.org/10.1093/applin/amaf006,manual_journal_search[applied_linguistics]
"Ji, Shaojun",2010,The iconicity assumption and the functional distribution of English temporal adverbial clauses: A textual perspective,"Based on an analysis of a large group of preposed English finite temporal adverbial clauses (TACs), the present study reveals that a considerable number of them do not serve as a thematic link between preceding discourse and their main clause, which suggests that the characterization of their discourse function on the basis of this link is inadequate. Focusing on their shared role in maintaining the temporal line in narrative discourse, the study proposes to view their use as motivated by an effort to collaborate with the general strategy preferred by language users for comprehending temporal information as suggested by the iconicity assumption. From this point of view, the motivation for using TACs in a preposed position is to override the reader's iconicity assumption by specifying the temporal relationship between the main clause and preceding discourse. Serving this function makes preposed TACs part of the chain of temporal adverbials forming the temporal line of a narrative. In accordance with this understanding of preposed TACs, their postposed counterparts are seen as playing a complementary role—they are used in a postposed position when their temporal information is needed without interfering with the temporal line of a narrative.",,10.1016/j.pragma.2010.07.009,https://www.sciencedirect.com/science/article/pii/S0378216610002146,manual_search[journal_of_pragmatics]
"Jian-Shiung Shie,",2012,Conceptual metaphor as a news-story promoter: The cases of ENL and EIL headlines,"… This paper explores conceptual metaphor as a news-story promoter in the English-as-a-native-language (ENL) and English-as-an-international-language (EIL) contexts, using a self-constructed corpus of 605 … … Rhetorical functions of the identified conceptual metaphors are examined and analyzed with regard to their pragmatic roles as a news-story promoter. … … Such general mappings can be capitalized on not just by news headline writers but also by foreign language teachers and introduced to the foreign language classroom. … … Metaphoric intelligence and foreign language learning. Humanising Language Teaching 3(2). http://www.hltmag.co.uk/mar01/mart1.htm#top (accessed 16 December 2010). Littlemore, Jeannette. 2004. … … Metaphoric competence, second language learning and communicative language ability. Applied Linguistics 27(2). 268-294. Low, Graham D. 1988. On teaching metaphor. Applied Linguistics 9(2). 125-147. …",,10.1515/ip-2012-0001,https://doi.org/10.1515/ip-2012-0001,manual_journal_search[intercultural_pragmatics]
Jie Qin and Dilin Liu,2024,Introducing/Testing New SFL-Inspired Communication/Content/Function-Focused Measures for Assessing L2 Narrative Task Performance,"... SFL as a complementary theoretical/practical guide for the evaluation of L2 task performance. In the research on task-based language teaching (TBLT), second language (L2) learners’ task performance has been understood and measured predominantly in terms of the psycholinguistically framed complexity...",,10.1093/applin/amae030,https://doi.org/10.1093/applin/amae030,manual_journal_search[applied_linguistics]
"Jie Xia, Xinren Chen",2021,Second Language Pragmatics,"… to second language pragmatics. … … How to teach concerns the teaching methods in L2 pragmatics, especially explicit and implicit instructions. … … The practical issues refer to the instructional issues, including teaching and assessing L2 pragmatics. …",,10.1515/ip-2021-2005,https://doi.org/10.1515/ip-2021-2005,manual_journal_search[intercultural_pragmatics]
"Jim Hlavac, Zhichang Xu, David Xiong Yong",2015,Intercultural pragmatics at work: (Self-)perceptions of intercultural behavior of Chinese and English speakers and interpreters in healthcare interactions,"… Interpreters are expected to have an advanced command of not only the vocabulary and grammar of their working languages, but also the pragmatic norms that speakers of their working languages employ in … … Hall 1976); the second applies Celce-Murcia's (2007) more refined notion of “communicative competence.” … … Sydney: National Centre for English Language Teaching and Research. Brown, Penelope & Stephen Levinson. 1987. Politeness: Some universals in language usage. Cambridge: Cambridge University Press. … … Rethinking the role of communicative competence in language teaching. In Eva Alcon Soler & Maria Pilar Safont Jorda (eds.), Intercultural language use and language learning, 41-57. … … Journal of Pragmatics 36(8). 1429-1465. Swaffar, Janet & Andrea Vlatten. 1997. A sequential model for video viewing in the foreign language curriculum. The Modern Language Journal 81(2). 175-188. …",,10.1515/ip-2015-0004,https://doi.org/10.1515/ip-2015-0004,manual_journal_search[intercultural_pragmatics]
Jim King,2012,Silence in the Second Language Classrooms of Japanese Universities,... university classrooms.  Student silence in the classroom is widely perceived as a serious problem for many educators. This is particularly so in second language learning contexts as a large body of literature has illustrated how oral interaction and production of the target language can significantly aid L2...,,10.1093/applin/ams043,https://doi.org/10.1093/applin/ams043,manual_journal_search[applied_linguistics]
Jimmy Van Rijt and others,2023,Getting a load of linguistic reasoning: How L1 student teachers process rules of thumb and linguistic manipulations in discussions about grammar,"... in their first two years, usually followed up by courses on general linguistics from the second year onwards. The timing, and to a lesser extent the content of these courses differs per institute. In addition, student teachers take ‘didactic’ or pedagogical courses on grammar teaching and language awareness...",,10.1093/applin/amad011,https://doi.org/10.1093/applin/amad011,manual_journal_search[applied_linguistics]
Johannes Wagner,2018,Multilingual and Multimodal Interactions,"... by the teachers) is primarily remarkable for educators from a radically monolingual teaching tradition. For other educators, it may appear more astonishing that anybody would take bilingual practices in language teaching as a specific innovation. Monolingual foreign/second language teaching appeared quite late...",,10.1093/applin/amx058,https://doi.org/10.1093/applin/amx058,manual_journal_search[applied_linguistics]
"John J. Gumperz, Jenny Cook-Gumperz",2005,Making Space for Bilingual Communicative Practice,"… Monolingual and bilingual children do not differ in what they do with language, but in how they do it. … … She points out that this proposal went beyond ‘‘simply mandating English as the language of instruction; it sought to Intercultural Pragmatics 2-1 (2005), 1-23 1612-295X/05/0002-0001 6 Walter de Gruyter … … We argue that the prevailing linguistic ideology in education has long supported the belief that bilinguals control two distinct languages: a native language or vernacular (L1) and a second language (L2 … … Bilingual language use in instructional contexts. In Focus on Diversity. Center for Cultural Diversity and Second Language Learning. Santa Cruz: University of California. -1999. …",,10.1515/iprg.2005.2.1.1,https://doi.org/10.1515/iprg.2005.2.1.1,manual_journal_search[intercultural_pragmatics]
John P. O'Regan,2014,English as a Lingua Franca: An Immanent Critique,"... and Ranta 2009 ;  Jenkins et al. 2011 ;  Cogo and Dewey 2012 ). The ‘English as a lingua franca (henceforth ELF) movement’ (cf.  Elder and Davies 2006 ;  Holliday 2008 ;  Berns 2009 , for this term), distinguishes itself from English as a foreign language teaching (or EFL) by locating itself within...",,10.1093/applin/amt045,https://doi.org/10.1093/applin/amt045,manual_journal_search[applied_linguistics]
Jonathan Culpeper and Qian Kan,2019,"Communicative Styles, Rapport, and Student Engagement: An Online Peer Mentoring Scheme","... of such a style relies on the identification of communicative functions in context. Statistically significant keywords do not automatically perform a communicative function, and, when they do, it is necessary to know what function they are performing. Thus, a second step was undertaken, namely a functional...",,10.1093/applin/amz035,https://doi.org/10.1093/applin/amz035,manual_journal_search[applied_linguistics]
"Jonsson, Carla",2010,Functions of code-switching in bilingual theater: An analysis of three Chicano plays,"The present study examines functions of code-switching in Chicano theater, i.e. in writing intended for performance. The investigation focuses on local functions of code-switching. These are functions that can be seen in the text and, as a consequence, can be regarded as meaningful for the audience of the plays. In the study these functions are examined, focusing on five loci in which code-switching is frequent, namely quotations, interjections, reiterations, ‘gaps’ and word/language play. The data of the study consists of three published plays by a Chicana playwright. The study concludes that code-switching fills creative, artistic and stylistic functions in the plays and that it can be used to add emphasis to a certain word or passage, to add another level of meaning, to deepen/intensify a meaning, to clarify, to evoke richer images and to instruct the audience about a particular concept. Code-switching is also used to mark closeness, familiarity, to emphasize bonds, and to include or, on the contrary, to mark distance, break bonds and exclude. Complex identities of the characters as well as the plots of the plays are constructed and developed by means of language. Code-switching is thus used to enhance and support the representation of the characters.",,10.1016/j.pragma.2009.08.012,https://www.sciencedirect.com/science/article/pii/S0378216609002355,manual_search[journal_of_pragmatics]
Joseph Sung-Yul Park,2019,"Translating Culture in the Global Workplace: Language, Communication, and Diversity Management","..., competence in both her own language and the foreign language, utilizing her autonomous cognitive capacities for language learning (as theorized in approaches to second language acquisition based on Universal Grammar and psycholinguistics) and functional strategies for carrying out real-world tasks...",,10.1093/applin/amz019,https://doi.org/10.1093/applin/amz019,manual_journal_search[applied_linguistics]
Josephine Lee,2016,Methodological Applications of Membership Categorization Analysis for Social Class Research,"... and is on the verge of closing down. The only English classes in this school are optional extracurricular classes offered once a week, and teachers, most of whom have not majored in English education, take turns teaching these classes.  The focus of the sample analyses is on two participants: Junghee from...",,10.1093/applin/amw022,https://doi.org/10.1093/applin/amw022,manual_journal_search[applied_linguistics]
Ju Wen and Lei Lei,2021,Linguistic positivity bias in academic writing: A large-scale diachronic study in life sciences across 50 years,"..., a generic linguistic positivity bias was found, that is, language users preferred to use more positive words than negative ones in both the spoken and written registers. The second line of research investigates the cognitive aspect of linguistic positivity bias ( Matlin and Stang 1978 ;  Bergsieker et...",,10.1093/applin/amab037,https://doi.org/10.1093/applin/amab037,manual_journal_search[applied_linguistics]
Juliane House,2009,Introduction: The pragmatics of English as a Lingua Franca,"… The papers in this issue do not therefore look upon English as a second or a foreign language to be measured against an ideal native speaker norm, but as a special form of language use operating under … … (NNS-NNS) talk’’ or ‘‘L2-L2’’ talk. … … Journal of Pragmatics 26(2): 237-259. Firth, Alan (2009). Doing not being a foreign language learner: English as a lingua franca in the workplace and (some) implications for SLA. …",,10.1515/IPRG.2009.008,https://doi.org/10.1515/IPRG.2009.008,manual_journal_search[intercultural_pragmatics]
Juliane House,2019,Translation as a Prime Player in Intercultural Communication,"... the same language(s). Translation can be seen as a replacement of something that pre-existed it, such that ideas are always represented in a translation at second hand, so to speak. Translation is then often described as merely something that is ‘second best’, never the real thing, often leading...",,10.1093/applin/amz007,https://doi.org/10.1093/applin/amz007,manual_journal_search[applied_linguistics]
Juliane House and others,2022,Greeting in English as a Foreign Language: A Problem for Speakers of Chinese,"... of Greet expressions in English and Chinese. Second, we elicit production data from speakers of English and Chinese to investigate their behaviour in the broader opening phase of an interaction across various contexts. The results of the study help us understand in a differentiated way the puzzlement...",,10.1093/applin/amac031,https://doi.org/10.1093/applin/amac031,manual_journal_search[applied_linguistics]
Junko Imai,2013,Book Review,"… Globalization has established the status of English as an international language and generated different types of learning opportunities for the second language (L2) learners in both their homelands and … … Socializing identities through speech style: Learners of Japanese as a foreign language. Bristol: Multilingual Matters. Deardorff, Daria K. 2006. … … Honolulu: National Foreign Language Resource Center. Kasper, Gabriele & Rose, Kenneth R. 2002. Pragmatic development in a second language. Malden, MA: Blackwell. Kinginger, Celeste. 2009. …",,10.1515/ip-2013-0024,https://doi.org/10.1515/ip-2013-0024,manual_journal_search[intercultural_pragmatics]
Junko Mori and Kazeem Kẹ́hìndé Sanuth,2018,Navigating between a Monolingual Utopia and Translingual Realities: Experiences of American Learners of Yorùbá as an Additional Language,"... often recognize their own translingual competence (as they tap into the FLs they have learnt in high school, study abroad, or foreign teaching experiences)’ (p. 777–8). While this statement is encouraging, we cannot help but wonder if students’ prior FL study and their exposure to a limited amount...",,10.1093/applin/amx042,https://doi.org/10.1093/applin/amx042,manual_journal_search[applied_linguistics]
Justine A. Neiderhiser and others,2014,‘Notice the Similarities between the Two Sets …’: Imperative Usage in a Corpus of Upper-Level Student Papers,".... Such insights have implications for writing instructors and materials designers in both L1 and L2 contexts.  Imperative structures in spoken and written discourse perform a range of functions. They can be invitations, as in ‘ come over for a meal sometime’; they can be offers, as in ‘I can’t find my...",,10.1093/applin/amu017,https://doi.org/10.1093/applin/amu017,manual_journal_search[applied_linguistics]
Kaisa S Pietikäinen,2016,Misunderstandings and Ensuring Understanding in Private ELF Talk,"...) in order to make the repair more explicit to the interlocutor. The ‘third turn repair’ characteristically involves a full/partial rejection of the second turn (in the form of a negation) paired with a repair sequence; for example, ‘No, I don’t mean X, I mean Y’ ( Schegloff 1987 : 203). However, rejection...",,10.1093/applin/amw005,https://doi.org/10.1093/applin/amw005,manual_journal_search[applied_linguistics]
Kaja Jasińska and others,2022,"Evaluating Bilingual Children’s Native Language Abilities in Côte d’Ivoire: Introducing the Ivorian Children’s Language Assessment Toolkit for Attié, Abidji, and Baoulé","... languages (i.e. English, French), effectively only measuring bilingual children’s second language (L2) abilities. Increasing the availability of language assessment tools in more languages, particularly for bilingual children, can increase our understanding of and ultimately improve bilingual...",,10.1093/applin/amac025,https://doi.org/10.1093/applin/amac025,manual_journal_search[applied_linguistics]
"Kang, Okim",2010,Relative salience of suprasegmental features on judgments of L2 comprehensibility and accentedness,"Suprasegmentals have been emphasized in ESL/EFL pedagogy since the advent of communicative language teaching. However, it is still unclear how individual suprasegmental features affect listeners' judgments of non-native speakers' accented speech. The current study began to specify relative weights of individual temporal and prosodic features for listeners' judgments on L2 comprehensibility and accentedness. Using the PRAAT computer program, 5 min of continuous in-class lectures from 11 international teaching assistants (ITAs) were acoustically analyzed for measures of speech rate, pauses, stress, and pitch range. Fifty eight US undergraduate students evaluated the ITAs' oral performance and commented on their ratings. The results revealed that suprasegmental features independently contributed to listeners' perceptual judgments. Accent ratings were best predicted by pitch range and word stress measures whereas comprehensibility scores were mostly associated with speaking rates. ITAs' acoustic profiles as well as listeners' comments on their rating offer practical implications to ITA program developers, ESL teachers, and future research in accented speech.",,10.1016/j.system.2010.01.005,https://www.sciencedirect.com/science/article/pii/S0346251X1000031X,manual_search[system]
Karen Glaser,2016,News from the pragmatics classroom: Contrasting the inductive and the deductive approach in the teaching of pragmatic competence,"… While the role of pragmatic skills in a foreign or second language has been receiving increased attention both from a research and a language teaching perspective, there is still a lamentable scarcity … … of pragmatic skills in English as a Foreign Language (EFL), more specifically the teaching of offer refusals to 49 advanced adult EFL learners in Germany. … … 1IntroductionThe acquisition of pragmatic competence as a vital component of language mastery alongside lexico-grammatical proficiency has gained more and more importance in the foreign language classroom … … pragmatic (ILP) development, it is somewhat surprising that pragmatic intervention studies, that is, systematic empirical analyses of the effects of pragmatic instruction in the language classroom, are … … Accordingly, various recommendations have been made to include pragmatic instruction in language teaching curricula (Eslami-Rasekh 2005; Ishihara and Cohen 2010).In addition to investigating the general …",,10.1515/ip-2016-0023,https://doi.org/10.1515/ip-2016-0023,manual_journal_search[intercultural_pragmatics]
Karen Lichtman,2020,What About Fluency? Implicit vs. Explicit Training Affects Artificial Mini-Language Production,"... that generate accurate speech. I would argue that this reflects the overemphasis on accuracy as the most important dependent variable in second language acquisition research ( Sanz and Grey 2015 ), as well as an overemphasis on the error-free monolingual native speaker as the only model for L2 learners...",,10.1093/applin/amaa054,https://doi.org/10.1093/applin/amaa054,manual_journal_search[applied_linguistics]
"Kathleen Bardovi-Harlig, Maria-Thereza Bastos",2011,"Proficiency, length of stay, and intensity of interaction and the acquisition of conventional expressions in L2 pragmatics","… This study investigates the contribution of proficiency, length of stay, and intensity of interaction to the recognition and use of conventional expressions in L2 pragmatics by host-environment learners … … Intensity of interaction was measured by self-report of weekly English language use outside class with native speakers, daily use with other learners, and television viewing. … … Developing pragmatic fluency in English as a foreign language: Routines and metapragmatic awareness. Studies in Second Language Acquisition 17. 225-252. Kasper, Gabriele & Shoshona Blum-Kulka. 1993. … … In Alicia Martínez, Esther Usó Juan, & Ana Fernández (eds.), Pragmatic competence and foreign language teaching, 161-184. Castellon, Spain: Servei de Publicacions de la Univerisitat Jaume I. … … Pragmatics 4. 357-389. Shively, Rachel L. 2010. From the virtual world to the real world: A model of pragmatics instruction for study abroad. Foreign Language Annals 43. 108-137. Siegal, Meryl. 1996. …",,10.1515/iprg.2011.017,https://doi.org/10.1515/iprg.2011.017,manual_journal_search[intercultural_pragmatics]
Katrien L. B. Deroey,2013,Marking Importance in Lectures: Interactive and Textual Orientation,... Grammar  2013  John Benjamins  213  48        Kiewra  K A    How classroom teachers can help students learn and teach them how to learn  Theory Into Practice  2002  41  2  71  80         Lemke  J K    Resources for attitudinal meaning: evaluative orientations in text semantics  Functions of Language  1998...,,10.1093/applin/amt029,https://doi.org/10.1093/applin/amt029,manual_journal_search[applied_linguistics]
Kaushalya Perera,2017,‘Cracking a Strange Veiled Code’: Language Learning Experiences of North Americans in South Asia,"... in a new setting ( Besemeres 2004 ,  2005 ;  Kinginger 2004a ;  Pavlenko 2006a ,  2006b ). Much of the previous work on second language acquisition or foreign language leaning in relation to emotion has centred on negative affect, that is, stress, anxiety, fear, embarrassment, though exceptions are Ingrid...",,10.1093/applin/amx013,https://doi.org/10.1093/applin/amx013,manual_journal_search[applied_linguistics]
"Kecskes, Istvan",2010,Situation-bound utterances as pragmatic acts,"The goal of the paper is to discuss how situation-bound utterances (Kecskes, 1997, Kecskes, 2000, Kecskes, 2003) relate to pragmemes (Mey, 2001) that refer to generalized pragmatic acts. In pragmatic interpretation the cognitive- philosophical line of research appears to put more emphasis on the proposition expressed (e.g. Horn, 2005, Levinson, 2000) while the socio-cultural interactional line (e.g. Verschueren, 1999, Mey, 2001) underscores the importance of allowing socio-cultural context into linguistic analysis. Following the socio-cultural interactional line Mey claimed that the explanatory movement in a theory of pragmatic acts is from the outside in: “the focus is on the environment in which both speaker and hearer find their affordances, such that the entire situation is brought to bear on what can be said in the situation, as well as on what is actually being said (Mey, 2001:221).” In the paper I will argue that from the perspective of SBUs the explanatory movement should go in both directions: from the outside in and from the inside out. This is because SBUs not only fit into and bound to certain situations but they also create and help to maintain those situations.",,10.1016/j.pragma.2010.06.008,https://www.sciencedirect.com/science/article/pii/S0378216610001803,manual_search[journal_of_pragmatics]
Keith Richards,2010,Using Micro-Analysis in Interviewer Training: ‘Continuers’ and Interviewer Positioning,... to the relevant talk and the ways in which it is constructed. This is not only analytically important but from a training perspective it develops an approach to reading interviews which sees them as objects of interest in themselves rather than merely a source of data. The second point is relevant insofar...,,10.1093/applin/amq040,https://doi.org/10.1093/applin/amq040,manual_journal_search[applied_linguistics]
Ken Hyland and Feng (Kevin) Jiang,2017,Points of Reference: Changing Patterns of Academic Citation,"...-specialists.   1 Two journals, TESOL Quarterly and Foreign Language Annals, began only in 1967, and so articles were chosen from issues in that year. College Composition and Communication is the only one not indexed in SSCI, but it is an influential, long-running journal listed...",,10.1093/applin/amx012,https://doi.org/10.1093/applin/amx012,manual_journal_search[applied_linguistics]
Kevin W H Tai,2022,A Translanguaging Perspective on Teacher Contingency in Hong Kong English Medium Instruction History Classrooms,"... ), classroom interactions often entail spontaneity and improvisation that cannot be planned in advance. That is, teachers need to acknowledge the reality of L2 teaching as responding to unscripted actions spontaneously, and therefore, carrying out classroom teaching typically involves simultaneous...",,10.1093/applin/amac039,https://doi.org/10.1093/applin/amac039,manual_journal_search[applied_linguistics]
Kevin W H Tai,2024,Transprogramming in the primary-level programming lessons: reconceptualizing translanguaging in the era of artificial intelligence,... information technology teacher perceive her use of translanguaging in teaching programming to primary students? Prior research has emphasized the creation of translanguaging spaces through technological resources to support students’ learning of abstract content subjects.  Tai and Li (2024)  illustrated how...,,10.1093/applin/amae076,https://doi.org/10.1093/applin/amae076,manual_journal_search[applied_linguistics]
Kevin W H Tai and Chiu-Yin (CATHY) Wong,2022,Empowering Students Through the Construction of a Translanguaging Space in an English as a First Language Classroom,"... Address for correspondence: Academic Unit of Teacher Education and Learning Leadership, Faculty of Education, The University of Hong Kong, Hong Kong.< [email protected] >. Research on multilingual education and second language (L2) education has explored how translanguaging can be used...",,10.1093/applin/amac069,https://doi.org/10.1093/applin/amac069,manual_journal_search[applied_linguistics]
Kevin W H Tai and Li Wei,2020,Constructing Playful Talk through Translanguaging in English Medium Instruction Mathematics Classrooms,"... as a foreigner who cannot speak Cantonese in order to promote the examination of this social issue. With regard to the second RQ about how does the teacher make sense of his use of translanguaging in creating playful talk, the analysis of the video-stimulated-recall-interview demonstrated that translanguaging...",,10.1093/applin/amaa043,https://doi.org/10.1093/applin/amaa043,manual_journal_search[applied_linguistics]
Khaled Al Masaeed,2021,Bidialectal Practices and L2 Arabic Pragmatic Development in a Short-Term Study Abroad,"... ) to cover materials for second-year Arabic, and MSA was the main focus of the course. Apologies, refusals, and requests were not explicitly taught (i.e. there was not any classroom intervention to teach pragmatics). But, to maximize learners’ exposure and interaction, learners lived with Jordanian host...",,10.1093/applin/amab013,https://doi.org/10.1093/applin/amab013,manual_journal_search[applied_linguistics]
"Kiesling, Scott F. Ghosh Johnson, Elka",2010,Four forms of interactional indirection,"Building on previous research that points out the limited conception of indirection in pragmatics, we argue that the notion of indirection should be expanded to take into account any use of language that is ‘unconventional’ in a particular community. We argue that at least four types of indirections can be recognized: stance indirection, topic indirection, participation indirection, and production indirection. We then exemplify these different forms of indirection through the analysis of three examples.",,10.1016/j.pragma.2009.06.004,https://www.sciencedirect.com/science/article/pii/S0378216609001490,manual_search[journal_of_pragmatics]
"Kim, Hye Ri Stephanie",2010,A high boundary tone as a resource for a social action: The Korean sentence-ender –ta,"The Korean sentence-ender –ta has been studied in linguistics as a grammatical element marking declarative sentences. Contributing to recent studies that have proposed –ta's functions in discourse, this study examines –ta's different boundary tones and argues that they allow speakers to perform different social actions in naturally occurring conversation. Based upon conversation analysis of video- and audio-recorded conversations, this article demonstrates that speakers, by using –ta in a high boundary tone, display the conveyed information as announceable and newsworthy, thereby highlighting newness of the information. Due to these characteristics, -ta utterances are overwhelmingly found in pre-telling sequences in which speakers announce news and within telling sequences in which speakers provide information that they believe is tellable for the development of a telling. By taking into account a boundary tone mapped onto a specific sentence-ender and analyzing in detail naturally occurring interaction with access to non-verbal interaction, the study contributes to a more comprehensive understanding of prosody and interaction.",,10.1016/j.pragma.2010.04.022,https://www.sciencedirect.com/science/article/pii/S0378216610001207,manual_search[journal_of_pragmatics]
Kimberley Mulder and Jan H. Hulstijn,2011,"Linguistic Skills of Adult Native Speakers, as a Function of Age and Level of Education","... knowledge and skills, studies investigating the question of whether second-language learners can reach native levels of proficiency, should take native-speaker variability into account.  The notion of native speaker (NS) is relevant in much of the second-language (L2) acquisition literature...",,10.1093/applin/amr016,https://doi.org/10.1093/applin/amr016,manual_journal_search[applied_linguistics]
"Kimmel, Michael",2010,"Why we mix metaphors (and mix them well): Discourse coherence, conceptual metaphor, and beyond","The paper explores the phenomenon of metaphors that occur in close textual adjacency, i.e. as metaphor clusters, but do not share a similar cognitive basis. Clusters frequently mix ontologies and are thus devoid of coherence that can be explained as emerging from a single conceptual metaphor. Evidence to that effect comes from a British corpus (Sun and Guardian) of 675 newspaper commentaries covering the 2004/05 EU referenda (in all, 2574 metaphors). First, it turns out that journalists combine metaphors into complex, yet well-formed arguments on a regular basis, with 39% and 62% of all metaphors respectively occurring in clusters. Even more strikingly, the data reveals that ontologically mixed metaphors account for 76% of all clusters and that almost all of these are straightforwardly comprehensible. This challenges the view of mixed metaphor as awkward language usage. I argue that mixing works because metaphors are typically embedded in separate clauses situated at different temporal, causal, speaker, or belief-related conceptual planes. By consequence, no strong joint processing pressure arises that could result in a perceived clash of metaphorical imagery. Thus, felicitous mixing is a natural by-product of the shifting logic of clauses in complex argumentation. In addition, I present a qualitative typology of how clustering metaphors interact in argumentation. It calls into question the view that conceptual metaphors are the coherence-maintaining device par excellence. While conceptual metaphors may create “internal binding” in ontologically coherent clusters, complementary “external binding” models are needed to explain the mixed clusters (and ultimately for a full explanation of all kinds of metaphor-based argumentation).",,10.1016/j.pragma.2009.05.017,https://www.sciencedirect.com/science/article/pii/S0378216609001222,manual_search[journal_of_pragmatics]
"Kizu, Mika Pizziconi, Barbara Iwasaki, Noriko",2013,Modal Markers in Japanese: A Study of Learners' Use before and after Study Abroad,"[Japanese discourse requires speakers to index, in a relatively explicit manner, their stance toward the propositional information as well as the hearer. This is done, among other things, by means of a grammaticalized set of modal markers. Although previous research suggests that the use of modal expressions by second language learners differs from that of native users, little is known about ""typical"" native or non-native behavior. This study aims (a) to delineate native and non-native usage by a quantitative examination of a broad range of Japanese modal categories, and qualitative analyses of a subset of potentially problematic categories among them, and (b) to identify possible developmental trajectories, by means of a longitudinal observation of learners' verbal production before and after study abroad in Japan. We find that modal categories realized by non-transparent or non-salient markers (e.g., explanatory modality no da, or utterance modality sentence-final particles) pose particular challenges in spite of their relatively high availability in the input, and we discuss this finding in terms of processing constraints that arguably affect learners' acquisition of the grammaticalized modal markers.]",,,http://www.jstor.org/stable/24394362,manual_search[japanese_language_and_literature]
"Knight, Laetitia Edmonds, Amanda",2024,Understanding indirect meaning: A close replication,"Abstract Pragmatic competence covers a range of skills, including the ability to interpret indirect meaning (i.e., any instance where there is a mismatch between literal and intended meaning). Past research has suggested that indirect meaning poses comprehension challenges for learners of a second language (L2). This result has been explained with reference to the influence of proficiency and the linguistic/discourse-level conventionality of indirect meaning types. To verify and potentially extend these results, we conducted a close replication of a 2016 study of indirect meaning comprehension in L2 Spanish by Taguchi and colleagues, for which we used a group of L2 French learners. Results confirmed most of the study's findings. In our interpretation, we suggest that our results are consistent with the idea that difficulties with indirect meaning comprehension largely stem from lacunae in general oral comprehension, thus calling into question the idea that indirect meaning may be globally more difficult to interpret.",,10.1111/flan.12719,https://doi.org/10.1111/flan.12719,manual_search[foreign_language_annals]
"Koga, Tsutomu",2010,"Dynamicity of motivation, anxiety and cooperativeness in a semester course","Motivation is one of the most frequently discussed variables due to its crucial role in successful second or foreign language learning. Several studies have shown the construct of motivation and relationships between motivational components and language achievement. However, it is still unclear whether or not these individual-difference variables can be developed or undermined in a classroom context. In this study, the dynamicity of individual-difference variables during 15-week university English courses in Japan was investigated. A total of seven variables were examined: test and English classroom anxiety, persistence, motivation to learn English, integrative orientation, instrumental orientation, communication apprehension, and cooperativeness. The results indicated that learners' anxiety and their sense of cooperativeness changed significantly, but other variables showed a stabilizing tendency from a global perspective. However, an individual analysis revealed that learners with high motivation showed the upholding of motivational components, whereas learners with low motivation showed the positive development of them. Finally, the decrease in communication apprehension that was assumed to be caused by the increase in cooperativeness led to the disappearance of negative relationships between communication apprehension and motivational variables.",,10.1016/j.system.2010.03.001,https://www.sciencedirect.com/science/article/pii/S0346251X10000217,manual_search[system]
