authors,year,title,abstract,corpus_id,doi,author
Evelyn Wisbey,2010,Repair Sequences in American Learners of German Interlanguage.,,58761202,,
"J. House, D. Kádár, Fengguang Liu, Jihong Zhao",2024,On the Problematic Use of ‘don’t worry’ by Chinese Learners of English,"
 In this paper, we examine uses of ‘don’t worry’ by Chinese speakers of English, which may trigger intercultural irritations. We investigate such problematic uses from a contrastive angle, by considering whether they relate to the fact that in Chinese there are two expressions which may be equivalents of English ‘don’t worry’: fangxin 放心 (lit. ‘ease your heart’) and bie-danxin 别担心 (lit. ‘don’t burden your heart’). First, we present uses of ‘don’t worry’ by Chinese learners of English and examine them through the lens of speech acts and interaction. Second, we undertake a corpus-based study of the speech act-indicating interactional uses of ‘don’t worry’, fangxin and bie-danxin, teasing out their conventional uses. Finally, we consider whether uses of ‘don’t worry’ by Chinese learners of English are influenced by pragmatic transfer and, if so, what this transfer looks like.",269129992,10.1093/applin/amae020,
"Patnarin Supakorn, Minmin Feng, Wanida Limmun",2018,Strategies for Better Learning of English Grammar: Chinese vs. Thais,"The success of language learning significantly depends on multiple sets of complex factors; among these are language-learning strategies of which learners in different countries may show different preferences. Needed areas of language learning strategy research include, among others, the strategy of grammar learning and the context-based approach to learning strategies. To fill in these gaps, this study aimed at finding the grammar learning strategies adopted by high school students as well as exploring the national differences between Chinese and Thai students. The results showed that in general the strategies significantly taken up by the high achievers in the grammar test included the metacognitive, the memory, the social and the cognitive. In terms of the national differences, the strategies that characterized the Thai students were the social and the affective. Regarding the Chinese, even though they generally applied all strategy categories at lower frequencies, they were found to prefer different sub-strategies in the following three categories: memory (revision and space reliance), cognitive (note taking) and metacognitive (lesson preview). The findings lead to implications for learners of grammar, interesting future research in grammar strategies and culturally responsive grammar teaching.",55642480,10.5539/ELT.V11N3P24,
A. Cloutier,2015,Let's grab coffee sometime! : enhancing pragmatic consciousness-raising tasks through metapragmatic discussions,,63124058,10.15781/T2SK7Q,
"M. Alemi, Neda Khanlarzadeh",2015,Native EFL Raters’ Criteria in Assessing the Speech Act of Complaint: The Case of American and British EFL Teachers,"Despite the importance of interlanguage pragmatic rating (ILP) in the second language teaching and learning context, scant attention has been devoted to it. This study aims to investigate native EFL teachers’ major criteria in assessing the speech act of complaint produced by Iranian EFL learners. To fulfill this end, two groups of experienced native raters, including American (n=47) and British (n=30) EFL/ESL teachers, were elected for evaluating the complaint discourse completion tests (DCTs) made from video-prompts which were answered by EFL learners before. The content analysis of raters’ comments on the EFL learners’ productions revealed eleven different criteria  including logical reasoning and comments, politeness, linguistic appropriacy, semantic formula, interlocutors’ relationship, register choice, formality, degree of intensity, cultural accommodations, degree of directness, and finally fluency and naturalness  respectively from the most to the least frequent ones. The result of the t-test and chi-square analysis proved that British and American raters differed significantly in their degree of variations and preferences of these criteria. The results further showed that EFL learners’ responses seemed unreasonable and impolite to native raters which might be due to the different cultural norms between L1 and L2 societies and consequently encourage us to be aware of the importance of teaching sociopragmatic knowledge to the EFL learners.",152227393,10.22111/IJALS.2015.2672,
"J. Norris, L. Ortega",2006,Synthesizing research on language learning and teaching,"1. Contributors 2. Preface 3. Section I. Introduction 4. 1. The value and practice of research synthesis for language learning and teaching (by Norris, John M.) 5. Section II. Research syntheses 6. Introduction to Section II 7. 2. Principles, parameters, and SLA: A retrospective meta-analytic investigation into adult L2 learners' access to Universal Grammar (by Dinsmore, Thomas H.) 8. 3. Investigating the empirical link between task-based interaction and acquisition: A meta-analysis (by Keck, Casey) 9. 4. The effectiveness of corrective feedback for the acquisition of L2 grammar: A meta-analysis of the research (by Valezy, Jane Russell) 10. 5. Effects of L2 instruction on interlanguage pragmatic development: A meta-analysis (by Jeon, Eun Hee) 11. 6. The effects of Explicit Reading Strategy Training on L2 reading comprehension: A meta-analysis (by Taylor, Alan) 12. 7. A meta-synthesis of qualitative research on effective teaching practices for English Language Learners (by Tellez, Kip) 13. 8. Research synthesis and historiography: The case of assessment of second language proficiency (by Thomas, Margaret) 14. Section III. Commentaries 15. Introduction to Section III 16. 9. Meta-analysis, human cognition, and language learning (by Ellis, Nick C.) 17. 10. Some reflections on the development of (meta-analytic) synthesis in second language research (by Chaudron, Craig) 18. Index",60415020,10.1075/LLLT.13,
Shoichi Matsumura,2010,Examining the Interaction of Knowledge and Preference in Choosing an L2 Speech Act Realization Strategy,,152019162,,
A. Ramírez,2001,Desarrollo de la competencia pragmática en español como segunda lengua,,162917227,,
"Victoria Russell, Camilla Vásquez",2011,A Web-Based Tutorial for the Instruction of Spanish Pragmatics,"In this paper, we present a Web-based tutorial (WBT), developed forinstruction on Spanish pragmatics. The WBT was designed to teachlearners of Spanish as a foreign language about the speech acts ofcomplaints and requests, and the content of the WBT is based on availableempirical evidence about these speech acts. We describe and illustrate, indetail, the format, structure, and various sections of the WBT, including:lessons, ancillary support, and assessment. In addition, some technicalconsiderations in the development of the WBT, such as the user interfacedesign, are also discussed. The paper concludes with suggestions forimplementing this open access WBT in various teaching contexts, as wellas a discussion of directions for future research. Given the paucity ofmaterials available for the instruction of Spanish pragmatics, either inprint or on the Web, the WBT fills an important gap and provides a modelfor the development of future online pragmatics-focused materials.",63510634,10.17161/IALLT.V41I2.8494,
Yuemin Ma,2023,"Book Review: Lorena Pérez-Hernández, Speech Acts in English: From Research to Instruction and Textbook Development",,266220241,10.1177/14614456231216626,
"Xinren Chen, Jie Xia",2023,Effects of deductive and explicit‐inductive instruction on tertiary‐level Chinese learners’ use of English subjunctive as a pragmatic mitigator,"This quasi‐experimental study investigates the immediate and long‐term effects of deductive instruction and explicit‐inductive instruction to L2 learners on the use of the English subjunctive as a pragmatic mitigator. Two intact classes of tertiary‐level Chinese EFL (English as a Foreign Language) learners, labeled as the deductive group and the explicit‐inductive group, respectively, received two 45‐min sessions of pragmatic intervention, whereas a third intact class serving as the control group was given grammatical instruction. The immediate post‐test and delayed post‐test administered to the three groups shows that the deductive group had an immediate edge but not a long‐term one over the explicit‐inductive group, in terms of appropriateness and linguistic accuracy; however, the gain of the explicit‐inductive group was better retained than in the deductive group. This study contributes to the expansion of instructional targets within the field of L2 pragmatics. It also highlights the relative advantage of deductive and explicit‐inductive instruction methods.",260646198,10.1111/ijal.12496,
이연경,2014,The effects of explicit and implicit pragmatic instruction in Korean request strategies for Chinese learners,,151317760,10.18209/IAKLE.2014.25.1.115,
Uğur Recep Çetinavcı,2018,Accuracy and speed in the interpretation of implied meanings in English: Turkish teacher trainees versus native speakers,,54832574,,
"I. Cruz, P. Rosa",2015,"La competencia pragmática en el aprendizaje del inglés: importancia, desarrollo y propuestas de mejora en la Facultad de Filología (ULPGC)",,147540987,,
Victor M. Frank,2010,Adult Learners’ Perspectives on the Acquisition of L2 Russian Pragmatic Competence,,146942317,10.70163/0036-0252.1174,
Saihua Xia,2010,UCLA Issues in Applied Linguistics Title Are They Ready to Participate ? East Asian Students ’ Acquisition of Verbal Participation in American Classrooms Permalink,,207932976,,
"Zohreh R. Eslami, A. Mirzaei",2014,Speech Act Data Collection in a Non-Western Context: Oral and Written DCTs in the Persian Language,,45728200,,
Alicia Martínez-Flor,2008,Analysing Request Modification Devices in Films: Implications for Pragmatic Learning in Instructed Foreign Language Contexts,,59643846,10.1007/978-1-4020-5639-0_13,
M. Callies,2013,Advancing the Research Agenda of Interlanguage Pragmatics: The Role of Learner Corpora,,59660804,10.1007/978-94-007-6250-3_2,
K. Brantley,2019,Pragmatics as a Unifying Element for Foreign Language Instruction in French Higher Education,"Extreme heterogeneity within foreign language instruction in French higher education has led to calls to find common elements to increase coherence. Whereas debates about course content have often emphasized the importance of specificity, the presence of mixed disciplinary groups has complicated the widespread adoption of specialized teaching. We suggest that pragmatics has potential to serve as a common element because it encompasses the study of communicative action both within and outside professional communities and can thus be emphasized in any class, regardless of its degree of specificity. While pragmatic elements are fundamental to contemporary teaching approaches, we argue that these manifestations have not kept up with evolutions in interlanguage pragmatics. In order to show this, we problematize the notion of appropriateness as described in the Common European Framework of References for Languages (CEFR), comparing it with the way that the notion has been treated in contemporary interlanguage pragmatics. Finally, we provide examples of how developments in pragmatics regarding appropriateness have been integrated into both specialized and non-specialized teaching.",151164192,10.4000/APLIUT.6813,
"M. A. J. Shahi, Neda Gharagozloo",2020,The Study of Iranian Teachers’ and Learners’ Perceptions Towards Implicit and Explicit form - Focused Instruction of Speech Acts,"
 Pragmatic competence is an essential component in communicative competence (Bachman & Palmer, 2010; Canale, 1983). Therefore, teaching pragmatic knowledge plays an important role in a foreign language curriculum, particularly in teaching English as a ForeignLanguage (EFL). However, there exists a lack of literature about the teaching of pragmatics with little empirical research on teachers’ and learners’ perceptions in Iran. The purpose of this study is to investigate the impact of focus-on-form instruction (FFI) speech acts on Iranian EFL learners’ pragmatic competence. Cooperative grouping, role plays, and other pragmatically oriented tasks were used to promote the learning of the intended speech acts. To come up with conclusive and persuasive findings, 132 Iranian male and female learners, intermediate- above, served as the subjects. The Oxford Placement Test (OPT) was used to evaluate the participants’ language proficiency level. Teachers’ and students’ questionnaires about the instructions and teachers’ interview were used as the instruments in this study. Data collected by different instruments were analyzed and compared by way of a mixed method and. then was triangulated to enhance its validity and reliability. The finding of the study showed that explicitness leads to better pragmatic knowledge development than the implicit knowledge. This study showed that consciousness-raising at the metapragmatic level improved EFL learners’ pragmatic performance and variety of form-strategy use substantially; thus, it should be taken more seriously in L2 instruction and material development.",231844980,10.21203/rs.3.rs-72116/v1,
HaiyoungLee,2015,한국어 화용 교육에서의 명시적 교수 가능성과 교실 적용,,151887009,10.18209/IAKLE.2015.26.4.247,
Furuta Naotoshi,2014,A corpus-based analysis of the grammatical patterning of get in native and non-native business meetings,,60048022,,
"Kazuya Saito, Takumi Uchihara, Kotaro Takizawa, Yui Suzukida",2025,Declarative and automatized phonological vocabulary knowledge in L2 listening proficiency: A training study,"
 By adopting a pre- and post-test design, the current study longitudinally examined the complex relationship between two different dimensions of phonological vocabulary knowledge (declarative vs. automatized) and their ultimate impacts on global L2 listening proficiency among 133 Japanese EFL students. The declarative group focused solely on what target words sound like and mean via meaning recognition tasks. The automatization group worked not only on such form-meaning mappings but also on prompt access to the target words in a semantically, collocationally, and grammatically appropriate manner via lexicosemantic judgment tasks. Compared to the declarative group, the automatization group showed relatively robust learning in both declarative and automatized dimensions of target words. Although neither training approach showed clear superiority, the results suggest that relative gains in automatized, rather than declarative, dimensions are associated with enhanced L2 listening proficiency. The distinction between declarative and automatized dimensions of phonological vocabulary knowledge, along with the absence of a direct link between training type and improved listening proficiency, offers valuable insights for future extension studies.",275948644,10.1017/s0142716424000468,
"Youjin Kim, Naoko Taguchi",2015,Promoting Task‐Based Pragmatics Instruction in EFL Classroom Contexts: The Role of Task Complexity,"Robinson's (2001) Cognition Hypothesis claims that more complex tasks promote interaction and language development. This study examined the effect of task complexity in the learning of request-making expressions. Task complexity was operationalized as [+/− reasoning] following Robinson's framework. The study employed a pretest-posttest research design and was conducted over 6 weeks. Korean junior high school students from 3 classes ( N = 73) were assigned to one of the following groups: simple, complex, or control. Both task groups performed a pretest, 2 collaborative tasks, and 2 posttests, whereas the control group performed the pre- and posttests only. Learners' oral interaction during tasks was audiorecorded and analyzed by the number of pragmatic-related episodes (PREs). Learners' knowledge of request expressions was measured by a discourse completion test (DCT). The results indicated that task complexity levels influenced the occurrence of PREs, but no difference was found in the quality of task outcome between the simple and complex groups. In terms of learning outcomes, both task groups outperformed the control group, but no difference was found on the immediate posttest. However, the complex group maintained its gain on the delayed posttest. [ABSTRACT FROM AUTHOR]",146275633,10.1111/MODL.12273,
"E. Alcón, I. Miralpeix, L. Sanchez, O. Strunk",2009,Applied Linguistics and Language Acquisition in Multilingual Contexts,,61908323,,
K. Aubrecht,2013,Helping English learners make pragmatically appropriate requests,,147136742,,
J. Reaser,2020,Language Varieties and Education,,225511485,10.1017/9781108658089.017,
"Alicia Martínez-Flor, Esther Usó-Juan",2017,The Long-term Effects of Instruction on EFL Learners' Use of Complaining Formulas,"Studies analysing the positive role of pragmatic instruction in formal settings have increased over the last decades. Within this area of interventional pragmatics, some studies have particularly examined whether the effectiveness of the instruction implemented is sustained over time. In order to shed more light on the long-term effects of instruction, this research investigates English as a Foreign Language learners’ use of complaining formulas not only after immediately receiving instruction, but also two months later. Results show that learners keep using a variety of appropriate complaining formulas two months after having participated in the instructional period. These findings are discussed and directions for future research suggested.",186877480,10.29007/5xsb,
"Rasoul Mohammad Hosseinpur, M. Farahani",2017,"Cultural Intelligence, Cultural Identity and Iranian EFL learners' use of Politeness Strategies","Human beings are defined as an embodiment of social and cultural understanding which can develop by engaging in various social contexts. Cultural intelligence and cultural identity are thus accounted noteworthy in learning particular aspects of language which are culture-specific. The present study intended to investigate the interaction effect of cultural intelligence and cultural identity on Iranian EFL learners’ use of politeness strategies. To this end, the participants were divided into two groups of high and low cultural intelligence and cultural identity. Moreover, regardless of their membership in the two groups, the participants were included in the assessment of the relationship between cultural intelligence and politeness strategies. Fifty two intermediate language learners whose proficiency level was determined through Oxford Quick Proficiency Test were required to fill out the questionnaires of Cultural Intelligence, L1 Cultural identity and Discourse Completion Tasks. Two-way ANOVA and Pearson correlation were used to analyze the research questions. The results of the two-way ANOVA proved no interaction effect of cultural intelligence and cultural identity levels on the use of politeness strategies. Moreover, the analysis of the relationship between the four factors of cultural intelligence and the use of politeness strategies yielded no significant relationship. The findings can inform of imminent obliterating L1 cultural identity among EFL learners. Broaching the subjects such as globalization, cultural homogeneity and English linguicism, the study calls for the need for further inquiries to revise already established findings such as the role of home culture, L1 and attitudes towards target culture in EFL domain.",158683159,10.30479/ELT.2017.1453,
"K. Tan, Atieh Farashaiyan",2012,The effectiveness of teaching formulaic politeness strategies in making request to undergraduates in an ESL classroom,"It is widely acknowledged that the main thrust of second language (L2) teaching and learning is establishing and developing the communicative competence of learners. Especially, in recent years, the focus has shifted more towards intercultural communicative competence (ICC). As such, it is more practical that educational endeavors should be directed both towards the grammar or lexis of the target language as well as the appropriate use of these grammatical and lexical systems in a variety of situations by considering different social and contextual factors. Therefore, this study embarks on the effect of explicit instruction of formulaic politeness strategies among Malaysian undergraduates in making request. Sixty Malaysian undergraduates participated in the study. The students included two groups of intervention and control groups. The data were cumulated through three tests, namely open ended completion test, a listening test and an acceptability judgment test. Treatment or experimental group received explicit instruction with structured and problem-solving and input tasks. The comparison was made between the performance of treatment group and that of control in terms of the pre-test and post-test. The findings show that the treatment group outperformed significantly than the control group. This matter is suggestive that in this probe, explicit form-based instruction was successful for learners to comprehend and produce the English politeness strategies effectively in making request. The findings of this study will be beneficial for material developers and teachers to make use of form-focused strategies more effectively to teach second language pragmatic features to Malaysian students.",59430952,10.5539/ASS.V8N15P189,
"Naoko Taguchi, Masha Kostromitina, Holly Wheeler",,The Routledge Handbook of Second Language Acquisition and Individual Differences,,266212958,,
Valentin Werner,2017,Adversative Pragmatic Markers in Learner Language: A Cross-Sectional Perspective,,64038236,10.1007/S41701-017-0008-9,
"Zohreh R. Eslami, Amin Raeisi‐Vanani, Mohammad Reza Anani Sarab",2022,Variation Patterns in Interlanguage Pragmatics: Apology Speech Act of EFL Learners vs. American Native Speakers,"
 Pragmatic competence consists of both pragmalinguistic and sociopragmatic components. The choice of pragmalinguistic strategies aligned with sociopragmatic norms may vary based on situational, cultural, and individual variables. The relationship between these important aspects of second language pragmatic competence, however, is underdeveloped in the literature. To fill this gap, the present paper is aimed at investigating the pragmalinguistic and sociopragmatic variations of the Iranian EFL learners from different proficiency levels. A written discourse completion task (WDCT) was adopted for collecting data. Data were analyzed using the coding categories for apologies developed in the previous benchmark studies. The findings of the study provided evidence showing both sociopragmatic and pragmalinguistic development across the levels of language proficiency. The findings can be used for the development of pragmatics-focused materials in L2 and pragmatics instruction.",255337041,10.1163/26660393-bja10068,
Doris Dippold,2009,Face and self-presentation in spoken L2 discourse: Renewing the research agenda in interlanguage pragmatics,"Abstract This paper introduces a more nuanced view of face and facework than the commonly used frameworks in interlanguage pragmatics. It argues that ILP not only prioritizes research on the expression of politeness in the L2 and the acquisition of politeness strategies, but that the field also does that in an extremely decontextualized manner that takes little account of the situatedness of linguistic discourse. Moreover, the paper suggests that existing accounts of face and facework with their focus on politeness alone may not be sufficient to capture speakers' projection of other aspects of self-hood, i.e. the social identities and/or attributes that they want to foreground and be attributed with in particular situations. By analyzing an argumentative conversation of two L2 learners of German, the paper shows different ways in which self-presentation is performed, e.g., by the way speakers organize their turns, the way they modalize their discourse, and the way they use markers of reference and identity. It then argues that the field of interlanguage pragmatic should move away from its focus on politeness in a limited set of speech acts and focus also on self-presentation.",10768079,10.1515/IPRG.2009.001,
Wolfgang Stadler,2018,"«Что вы скажете в этой ситуации?» – Die soziopragmatische Komponente kommunikativer Kompetenz im Russischunterricht – wie entwickeln, wie bewerten?",,188084828,10.15203/3187-11-5-06,
"Ali Derakhshan, Ali Arabmofrad",2018,"The Impact of Instruction on the Pragmatic Comprehension of Speech Acts of Apology, Request, and Refusal Among Iranian Intermediate EFL Learners",,149613961,10.1007/S42321-018-0004-6,
"Lori G. Diepenbroek, Tracey M. Derwing",2014,To What Extent Do Popular ESL Textbooks Incorporate Oral Fluency and Pragmatic Development,"We examined several popular integrated skills textbooks used in Language Instruc- tion for Newcomers to Canada (LINC) and English as a second language (ESL) programs for pragmatics and oral fluency activities. Although many instructors use other resources to supplement classroom instruction, the textbook is still the backbone of many language courses. We wanted to know to what extent textbooks focus on pragmatics and oral fluency, as well as the range of activities featured in each. In light of the recent federal evaluation of LINC programs in Canada, which indicated extremely limited improvement in speaking and listening skills as a result of language instruction, it is important to know which textbooks offer the best opportunities for pragmatics and fluency development. We determined that very few textbook series are consistent in their inclusion of pragmatic content in terms of scope, quality, and quantity. As might be expected, oral fluency is not a major focus in integrated skills texts; however, those activities that are intended to enhance fluency development could easily be improved by an instructor.",145091295,10.18806/TESL.V30I7.1149,
Kelly G. Lovejoy,2015,Learning to interact in Spanish as a second language: an examination of mitigation and participation in conversational arguments,,63367564,10.7282/T3RX9DXQ,
Musha’al A. AlBugami,2019,UNIVERSITY OF LEEDS SCHOOL OF MODERN LANGUAGES DEPARTMENT OF PHONETICS AND LINGUISTICS Cross-Cultural Pragmatics: Comparing,,211481566,,
Y. Nozawa,2015,The Use of Hedges in Polite Disagreement by Japanese Advanced Learners of English,,141681522,,
"Marzieh Bagherkazemi, Maryam Arefkal",2021,Impact of an Awareness-Raising Workshop on the Pragmatic Awareness and Attitudes of High School English Language Teachers in Iran,,257114334,10.1007/s42321-021-00084-4,
Haicui Zheng,2014,"Book review: David Machin, Analysing Popular Music: Image, Sound and Text","claim, these units are designed to help the reader ‘understand first hand some of the problems that arise in empirical work: what sounds so simple in a published article is often much more difficult to achieve in practice’ (p. xxiv). Furthermore, the projects introduced in Section C enable students who come from a language background other than English to apply whatever they have understood of Sections A and B to their own language and culture. While I commend the authors for addressing immensely interesting topics in their book, I have one suggestion for its future editions. The sheer excellence of the book forces the reader to wonder why the notion of vagueness, especially intentional vagueness, has not received the attention it deserves. As the authors would probably agree, there have been some useful investigations into vagueness in communication (e.g. Channell, 1994; Cutting, 2007). Therefore, I suggest that, in line with this healthy tradition of research, a separate unit be devoted to the introduction and analysis of vague language. Overall, Archer, Aijmer and Wichmann successfully make a close and strong connection between theory and practice in their book. Besides being a very informative and thought-provoking contribution, their book suggests points of departure for further research and suitable topics for discussion in advanced seminars. This book helps us to broaden our understanding of the use of language in context and is thus essential reading for undergraduate and graduate students of language as well as for teachers. Those who ignore it will do so at their own peril.",146980098,10.1177/1461445614531355g,
"Naoko Taguchi, Júlia Barón",2024,Pragmatic competence as linguistic adaptation: Adapting linguistic resources to different listener reactions,,273780920,10.1016/j.system.2024.103509,
Zsuzsanna I. Abrams,2020,"Miscommunication, Conflict, and Intercultural Communicative Competence",,236806812,10.1017/9781108780360.014,
"Derek Reagan, Caroline Payant",2018,Chapter 5. Task modality effects on Spanish learners’ interlanguage pragmatic development,,150037416,10.1075/TBLT.10.05REA,
Nicola Halenko,2017,Evaluating the explicit pragmatic instruction of requests and apologies in a study abroad setting:the case of ESL Chinese learners at a UK Higher Education institution,,148816649,,
,2020,"Language Rights, Power, and Ideology",,240820789,10.1017/9781108658089.026,
Afef Labben,2016,Reconsidering the development of the discourse completion test in interlanguage pragmatics,"A survey of the field of Interlanguage Pragmatics (ILP) shows that the Discourse Completion Test (DCT)2, also referred to as a ‘discourse completion task’ or a ‘production questionnaire’, has been the most frequently used instrument to evaluate second/foreign language learners’ ability to perform speech acts in a target language, despite the harsh criticism leveled against its low construct validity and its failure to represent the features of authentic discourse. Interestingly, focusing on the statement of objectives of a number of ILP studies using DCTs, one can notice that such studies rarely refer to the DCT as a language test. In addition, an overview of the DCT design process as described in several ILP studies shows that ever since its adaptation for the study of pragmatic ability (Blum-Kulka, 1982), there has been a tendency to use or adapt one of the existing DCT versions used in previous studies based on the argument of comparability of results. While a number of ILP researchers tried to improve the design of the DCT by the inclusion of rejoinders or by enhancing the prompt material (e.g. Billmyer and Varghese, 2000), few attempts have been made to reconsider the DCT development process. McNamara and Roever (2006: 253) urge for the need for “more research on testing of sociopragmatic knowledge and design of discourse completion tests for testing purposes.”The present paper starts with an overview of the literature about DCTs with special reference to the cognitive validity of the instrument and to previous studies dealing with DCT structure and content. Then, with reference to research in the fields of language testing and psychometrics, it shows that, whether used for research or instructional purposes, the DCT shares several qualities with language tests. As such, it is argued that the DCT should be treated as a language test and not as a questionnaire and should, thus, undergo a rigorous developmental process. Based on recent models of language test construction, the paper concludes with an overview of the stages of DCT development.",58292511,10.1075/PRAG.26.1.04LAB,
"M. Alemi, M. Motamedi",2019,Pragmatic Criteria in the Holistic and Analytic Rating of the Disagreement Speech Act of Iranian EFL Learners by Non-native English Speaking Teachers,"Conveying a strong message within a language stems from not only a linguistically appropriate utterance but also a pragmatically appropriate discourse. Broadly considering various facets of pragmatics, pragmatic assessment has not been potentially brought into perspective. To address this discourse gap, this study, guided by the principles of mixed-method design, pursued three purposes: to inspect the matches and mismatches, to explore rating variations, and to assess the rater consistency between the holistic and analytic rating methods of disagreement speech acts in L2 by non-native English teachers. As a result, 12 different pragmatic situations for disagreement DCTs accompanied by EFL learners' responses to each situation were rated by 50 non-native English teachers. Initially, they were asked to rate it holistically, incorporating both ratings and providing comments. The content analysis of raters' comments indicated sixteen disagreement criteria. The descriptive statistics also revealed variations across different situations. Moreover, the teachers were asked to rate it analytically based on the assessment rubrics adopted from Ishihara and Cohen (2010). The findings of intra-class correlations implied that respondents were more consistent in analytic rating. Moreover, the results indicated that there was a convergence between the two rating methods suggesting that the raters adopted the same level of leniency and severity in rating. Overall, the results accentuated the significance of pragmalinguistic and sociopragmatic aspects of language for EFL raters. Finally, the results of the present study place a premium on the importance of pragmatic assessment training as well as cultural awareness.",214375361,10.22099/JTLS.2020.34820.2738,
"Nicholas Travers, Li-Shih Huang",2021,Breaking Intangible Barriers in English-as-an-Additional-Language Job Interviews: Evidence from Interview Training and Ratings,"
 This article reports a study that involved simulated job interviews with 27 high-proficiency English-as-an-additional-language (EAL) candidates and nine professional interviewers and that evaluated three conditions: a control group and two experimental groups (one receiving only personalized, training-focused feedback on interview skills immediately after the first interview, the other receiving both the same personalized feedback and a pragmatics-focused training session, also immediately after the first interview). As derived from the 2,106 scores generated, the quantitative results showed that both experimental groups significantly outperformed the control group. The qualitative results from content analysis of the interviewers’ 341 comments captured in video-stimulated recalls showed that various themes related to language ability featured most prominently in interviewer evaluations; the themes also differentiated above-average and below-average-rated candidates. The study underscores the extent to which communicative performance swayed interviewers’ judgements above other variables; these judgements in turn may prove a disadvantage for EAL candidates in their job interviews and thus merit the critical awareness and reflection of EAL candidates, interviewers, and trainers alike.",238648030,10.1093/applin/amaa051,
"İngi̇li̇zceyi̇ Yabanci, Dil Olarak, Öğrenen Türk, Öğrenciler Nasıl, ‘Hayır’ Der, Meral Çapar",2014,HOW DO TURKISH EFL LEARNERS SAY ‘NO’?,,212583369,,
"Requestive Downgraders, Abdolhossein Ahmadi",2019,in L 2 : How Effective are Input-Based and Output-Based Tasks ?,,198111609,,
"Maedeh Ghavamnia, A. Eslami-Rasekh, H. V. Dastjerdi",2018,The effects of input-enhanced instruction on Iranian EFL learners' production of appropriate and accurate suggestions,"ABSTRACT This study investigates the relative effectiveness of four types of input-enhanced instruction on the development of Iranian EFL learners' production of pragmatically appropriate and grammatically accurate suggestions. Over a 16-week course, input delivered through video clips was enhanced differently in four intact classes: (1) metapragmatic explanation (n = 21), (2) form-comparison (n = 21), (3) typographically enhanced input along with input flooding (n = 25) and (4) meaning-focused (n = 28). The four treatment groups were compared with a control group (n = 15) on pre-test and post-test performance, each test comprising two production tasks: leaving a message on an answerphone and sending an email. The results revealed that the treatment groups improved on the post-test in comparison to the pre-test, outperforming the control group. Although this improvement was significant for all four treatment groups on the email task, the form-comparison and the metapragmatic explanation groups performed significantly better than the other two treatment groups on the answerphone task. This study proposes that pedagogic treatment in this area of research is better operationalised by degree of input enhancement than by dichotomies such as explicit versus implicit or deductive versus inductive learning.",145706794,10.1080/09571736.2014.972431,
"Fadhlur Rahman, Ella Yuzar, Wanying Zhou",2023,Developing an Online Test Battery for Testing EFL Pragmatic Competence: What Can It Tell Us?,"This study aims to develop a practical and reliable test to assess second language pragmatic knowledge as well as to investigate the effect of study abroad experience and proficiency level on EFL learners’ pragmatic competence. A total 59 participants, consisting of 34 females and 29 males, were categorized into groups based on their exposure to the target language and proficiency. The results show that the reliability of the test reaches ?=.798 which means it is acceptable for a language test. Further development of test items is required to achieve more adequate test reliability. The findings also suggest that learners' pragmatic knowledge can be influenced by both study-abroad experience and linguistic competence. These factors may contribute to learners' ability to appropriately respond to pragmatic utterances from the test. Thus, language learners should focus on increasing their linguistic proficiency to enhance their understanding and use of pragmatic language. This study underscores the importance of designing effective language pragmatic tests that incorporate a variety of pragmatics components and comprehensive instruments to achieve the desired test reliability and validity.",264939725,10.30998/scope.v8i1.17418,
Awni Etaywe,2017,A Pragmalinguistic and Sociopragmatic Study of Praise and Criticism in Academic Writing: The Case of Arabic Academic Book Reviews,,251900191,,
"A. Kargar, F. Sadighi, A. Ahmadi",2012,The Effects of Collaborative Translation Task on the Apology Speech Act Production of Iranian EFL Learners,"The present study aims to investigate the relative effectiveness of different types of pragmatic instruction including two collaborative translation tasks and two structured input tasks with and without explicit pragmatic instruction on the production of apologetic utterances by low-intermediate EFL learners. One hundred and fifty university students in four experimental groups and one control group participated in pre-tests, post-tests and two month follow ups consisting of open-ended discourse completion tasks (OPDCT), mobile short message tasks (MSMT) and telephone conversation tasks (TCT). The results of the study indicated that pragmatic instruction may enhance interlanguage pragmatics (ILP). It was also found that the participants receiving explicit pragmatic instruction outperformed the implicit and control groups. Moreover, the two Collaborative Translation Task (CTT) groups showed better retention of pragmatic knowledge. It was concluded that collaborative translation may result in deeper processing of both pragmalinguistic and sociopragmatic knowledge leading to more appropriate pragmatic production.",55147834,10.22099/JTLS.2012.621,
Nike Arnold,2020,"Community, Group Dynamics, Identity, and Anxiety in Learning an Additional Language",,225438856,10.1017/9781108658089.008,
M. Jimenez,2015,"El enfoque pragmático de las funciones comunicativas: saludar, despedirse y agradecer en las clases de ELE en la enseñanza media",,142174380,,
