authors,year,title,abstract,document_type,doi,link,search_method
K. Bardovi-Harlig,2001.0,Pragmatics in Language Teaching: Evaluating the empirical evidence: Grounds for instruction in pragmatics?,"Introduction Everyone who works with a second or foreign language, whether learners, teachers, or researchers, knows a funny story about crosscultural pragmatics – or maybe the stories are really not that funny. From the perspective of the speaker, they may be about feeling silly, helpless, or rude; from the perspective of the listener, they may be about feeling confused, insulted, or angry. Anecdotal evidence inspires us to say that we ought to teach, as one of our ESL students said, the “secret rules” of language. Much research has gone into identifying how speakers of various languages realize speech acts, take turns, and use silence, for example, so that what our student called the secret rules are not unknown; and even if our knowledge is incomplete at this stage, could it form the basis of an informed pedagogy? In other words, is there empirical evidence that warrants the development and implementation of a pedagogy of pragmatics in second and foreign language instruction? In this chapter, I will review the empirical evidence that shows that native speakers (NSs) and nonnative speakers (NNSs) of a given target language appear to have different systems of pragmatics, discuss the factors that influence the development of L2 pragmatics systems, and then address the question of whether differences in pragmatics systems warrant instructional treatment. The evidence This review adopts a speech act perspective. Although it is not the only way of viewing pragmatics, speech act research has been well represented in crosscultural and interlanguage pragmatics research, and provides a common analytic framework which facilitates comparison across studies.",,10.1017/CBO9781139524797.005,https://doi.org/10.1017/CBO9781139524797.005,ancestry
"K. Bardovi-Harlig, B. Hartford",1993.0,Refining the DCT: Comparing Open Questionnaires and Dialogue Completion Tasks.,,,,,ancestry
"K. Bardovi-Harlig, B. Hartford",2005.0,Interlanguage Pragmatics : Exploring Institutional Talk,"Contents: K. Bardovi-Harlig, B.S. Hartford, Introduction. K. Bardovi-Harlig, B.S. Hartford, Institutional Discourse and Interlanguage Pragmatics Research. J. Williams, Writing Center Interaction: Institutional Discourse and the Role of Peer Tutors. L. Yates, Negotiating an Institutional Identity: Individual Differences in NS and NNS Teacher Directives. J. Kerekes, Before, During, and After the Event: Getting the Job (or Not) in an Employment Interview. C.E. Davies, A.E. Tyler, Discourse Strategies in the Context of Crosscultural Institutional Talk: Uncovering Interlanguage Pragmatics in the University Classroom. E. Tarone, English for Specific Purposes and Interlanguage Pragmatics. T. Gibbs, Using Moves in the Opening Sequence to Identify Callers in Institutional Settings. K. Bardovi-Harlig, B.S. Hartford, Practical Considerations.",,10.4324/9781410613776,https://doi.org/10.4324/9781410613776,ancestry
"K. Bardovi-Harlig, Robert Griffin",2005.0,L2 PRAGMATIC AWARENESS: EVIDENCE FROM THE ESL CLASSROOM,,,10.1016/J.SYSTEM.2005.06.004,https://doi.org/10.1016/J.SYSTEM.2005.06.004,ancestry
K. Ishida,2007.0,Developing understanding of how the desu/masu and plain forms express one's stance,,,,,ancestry
"Kahn, Gabrielle",2008.0,"The social unfolding of task, discourse, and *development in the second language classroom","Studies on tasks for second language learners have often promoted task types that are highly structured and designed to elicit particular interactional devices. Less explored have been tasks designed with open-ended outcomes, analyzed qualitatively, and implemented in classrooms as opposed to experimental settings. This study examines the language arising from open tasks—tasks designed to unfold by learners and teacher in emergent directions—in a low-level English as a Second Language classroom of adult learners. The central purpose is to discover what dialogic phenomena characterize the discourse arising from open tasks and what relation these phenomena have to second language development. Approximately 20 hours of open task discourse were audiotaped over an eight-week period in both teacher-fronted and small-group interactions. Data were transcribed according to conversation analysis conventions and qualitatively examined through the analytical lens of sociocultural theory (Vygotsky, 1978). Three central dialogic phenomena were inductively identified in the open task corpus: (1) emergent form foci, (2) complex negotiation of meaning, and (3) imitation. Dialogic phenomena were analyzed in the open task participation of two different learners as they attended to two different language structures over time—one learner with a syntactic structure (WH-question formation), and the other learner with a discourse structure (narrative formation). The study detailed the participants' negotiation of intersubjectivity in their discourse. Learners were found to expose their thinking and their developmental needs in the open space of their tasks, with their teacher and peers found to reach out with tailored support to build new knowledge and shared activity goals. The findings of this study suggest that: (1) learners' linguistic activity can open a window into their cognitive activity, (2) an open-ended task structure with both teacher and learners participating can set in motion a dynamic interactive process through which the social unfolding of learning can occur, (3) the internalization of new knowledge is a gradual process, and (4) imitative, experimental utterances exhibited during the unbounded tasks of this investigation provide evidence of second language development in process.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/social-unfolding-task-discourse-development/docview/304624443/se-2?accountid=9902,proquest
"Kakegawa, T.",2009.0, Development of the use of Japanese sentence-ﬁnal particles through email correspondence,,,,,apa
"Kaku, Keiko",2009.0,Acquisition of telicity in L2: A psycholinguistic study of Japanese learners of English,"This dissertation investigates the acquisition of the semantics of telicity by Japanese learners of English with emphasis on a particular grammatical phenomenon, the neutral perfective reading of simple past predicates (Singh, 1991), which is available in Japanese but not in English. Three main points are of interest in this dissertation: First, we examine whether or not Japanese learners of English learn to derive the telicity of a simple past predicate despite lack of explicit classroom instruction. Second, we investigate potential factors that may assist L2 learners in discovering a target-like representation of the predicate telicity in English. Finally, we aim at revealing the L2 learners' developmental profile for the acquisition of the semantics of telicity. Two experimental tasks, a morphological task and a truth-value judgment task, were conducted which included three proficiency levels of L2 learners (beginner, intermediate and advanced), as well as native speakers of English and Japanese. Empirical data from the experimental tasks indicated that Japanese learners of English succeeded in progressing towards target-like representation of telicity. While the beginners directly transferred the L1 Japanese representation of the semantics of predicate telicity onto their target language, the intermediate and advanced levels dissociated the telicity of the English simple past predicates from that of the Japanese past predicates. That is, they learned to invalidate the neutral perfective reading of English predicates. We postulate that L2 learners' progress in the acquisition of the semantics of English predicate telicity can be accounted for by the acquisition of Det/Num morphology and by a Bayesian learning model: This learning model helps learners use L2 input to make form-meaning inferences on the predicate telicity and aids them to gradually acquire the most appropriate representation of English predicate telicity.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/acquisition-telicity-l2-psycholinguistic-study/docview/89184127/se-2?accountid=9902,proquest
"Kanagy, R. and K. Igarashi.",1997.0, Acquisition of pragmatic competence in a Japanese immersion kindergarten,,,,,apa
"Kaneko, Emiko",2008.0,An analysis of oral performance by Japanese learners of English,"This research seeks to achieve two goals: (1) to illuminate the developmental course of speaking proficiency in Japanese learners of English and (2) to disclose the influence of elicitation tasks on oral performance. The data, which were excerpted from a large-scale learner spoken corpus, were objectively analyzed in terms of accuracy, fluency and complexity. One of the unique features of the present study is that the speech samples were divided into six proficiency levels (five intermediate levels and one advanced level). The reliability of this detailed classification of proficiency levels based on holistic evaluation is first established. Then, the utterances of learners at various proficiency levels are compared in an effort to identify the chief characteristics of spoken English for each level. The second goal, the analysis of task influence, involves an investigation of the interaction between proficiency level and task complexity, i.e., how learners of different proficiencies respond differentially to pedagogic tasks depending on the cognitive demands of the tasks. For this purpose, oral performances elicited by a (dynamic) narrative and a (static) picture description task are compared. The results show that learners first become able to create longer sentences and only then become more fluent. Accuracy improves at a later stage still, and syntactic complexity (i.e., the degree of subordination) evolves progressively from the Intermediate Low to Intermediate High levels. An interaction between task and proficiency level also exists: the more demanding task elicits longer and more syntactically complex sentences from higher level learners but has no effect on lower level learners. The choice of subordinate finite clauses is also influenced by the nature of the task. This set of investigations further indicates that learners temporarily go through a phase in which they create utterances that seem deviant from the predicted course of development and which defy a particular typological universal. These seem to be strategies utilized by learners to lighten the cognitive load of spontaneous speech when under the stress of second language communicative pressure. The results reported in this dissertation can be expected to have implications for foreign language pedagogy as well as for the testing of speaking proficiency.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/analysis-oral-performance-japanese-learners/docview/304486925/se-2?accountid=9902,proquest
"Kang, Hyun-Sook",2007.0,"Negative evidence: Its positioning, explicitness and linguistic focus as factors in second language acquisition","This study investigated the role of negative evidence and its explicitness and positioning factors in second language acquisition. The explicitness factor was divided into explicit vs. implicit in light of the presence or absence of deductive, metalinguistic rule instruction during conversational interaction. The positioning factor was categorized into proactive vs. reactive. While the proactive condition provided negative evidence prior to the learner production of errors on the basis of the perceived gap in the interlanguage, the reactive condition presented negative evidence contingent on learners' erroneous utterances. Forty-five heritage learners of Korean at the post-secondary level participated in the study. The design of pretest - immediate posttest - delayed posttest composed of the grammaticality judgment test and oral picture description test was utilized, along with three experimental conditions and a control condition. One week after the administration of the pretest, the learners engaged in one of the following conditions: (1)&#xa0;explicit/proactive; (2)&#xa0;explicit/reactive; (3)&#xa0;implicit/reactive; and (4)&#xa0;provision of backchannels (control). During the instructional session, the learners were provided with the different types of negative evidence on the Korean past tense form. The posttest was conducted immediately following the instructional session and the delayed posttest took place four weeks after the instruction and posttest session. Analyses of the pretest and immediate posttest results showed that the three experimental groups outperformed the control group, which supports for the facilitative role of negative evidence in improving the knowledge of the Korean past tense form. It was revealed that the reactive provision of negative evidence was more effective than the proactive provision, which suggests that negative evidence immediately contingent on the learners' deviant form was successful in facilitating the learner knowledge of the target form. However, there was no statistically significant difference between the explicit vs. implicit negative evidence in facilitating the learners' knowledge of the target form, which supported for the potential of implicit provision of negative evidence without interrupting the flow of conversation. Theoretical and pedagogical implications of this empirical research, along with directions for future research, were addressed.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/negative-evidence-positioning-explicitness/docview/304837800/se-2?accountid=9902,proquest
"Kanno, Kazue",2007.0,FACTORS AFFECTING THE PROCESSING OF JAPANESE RELATIVE CLAUSES BY L2 LEARNERS,"This article reports on a crosslinguistic comparative study of the processing of Japanese relative clauses (RCs) by Chinese-, Sinhalese-, Vietnamese-, Thai-, and Indonesian-speaking second language (L2) learners. A robust finding in studies on the acquisition of RCs in L2 English and other European languages is that subject-gap RCs are easier than object-gap RCs, both in production and comprehension. However, in the case of L2 Japanese studies, the picture does not seem to be as clear as in the English case. This study identifies some factors that might contribute to this situation. The results of a listening comprehension test involving reversible and nonreversible test sentences show that the five groups of learners overall found subject-gap RCs easier to process than object-gap RCs, but that their performances are poor and vary for sentence types in which no semantic cue is available to help identify the grammatical function of the overt noun phrase in RCs, yielding inconclusive results with respect to the question of whether subject-gap RCs are easier than object-gap RCs. Results indicate that when RCs are too difficult for learners to process, first language properties such as head direction, word order, and the relative order of filler and gap affect the manner in which they are interpreted. [PUBLICATION ABSTRACT]", Journal Article,10.1017/S0272263107070118,https://www.proquest.com/scholarly-journals/factors-affecting-processing-japanese-relative/docview/224055604/se-2?accountid=9902,llba
"Karacaer, Zehra",2003.0,The Role of Processing Instruction : a Study on English Causatives,"This study attempts to examine possible effects of two types of instruction: processing (PI) and traditional (TI) in learning of English causatives by Turkish learners and to see whether possible positive effects are retained well over time by PI and Tl groups. For this study, seven classes of 120 Turkish students at the School of Foreign Languages at Anadolu University, Eskişehir, Turkey were randomly assigned to three groups: (a) processing instruction, (b) traditional instruction, and (c) no instruction. Two different instructional packets and a pretest and a post / follow-up test were administered. The tests consisted of two taskg: interpretation and production. The pretest was given two weeks before the treatment. The procedure regarding the treatment and the posttest spanned two 50-minute class periods. Five weeks later, the posttest was given as the follow-up test. Raw scores from the pretest, posttest, and follow-up test were submitted to a two-way analysis of variance (ANOVA). Results were shown in tables and figures. The results of the analysis of the interpretation data indicated that both the PI and TI groups resulted in some kind of knowledge gain due to the treatments. Both the PI and TI groups had a positive effect on how learners interpreted the English causatives. The effects both the PI and TI groups were retamed over time. The results of the analysis of the production data indicated that both the PI and TI groups resulted in some kind of knowledge gain due to the treatments. Both the PI and TI groups had a positive effect on how learners produced the English causatives. However, both the PI and TI groups fai1ed to show the same performance in the follow- up test, but the drop in the TI group' s scores was greater than the drop in the PI's scores.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/role-processing-instruction-study-on-english/docview/2604011086/se-2?accountid=9902,proquest
"Katayama, Akiko",2008.0,Borderland discourses of first -year junior college English majors in Japan: A situated qualitative study,"English education in Japan has long been a site of ideological struggle. Although much concern has been expressed about the effectiveness of English education in the nation's school system, few studies have examined what actually happens in a university English classroom over an extended period of time. Furthermore, voices of Japanese EFL students have rarely been investigated in their social context. In this dissertation, I report on a longitudinal situated qualitative study of 27 first-year students who studied in an EFL program at a women's junior college. The study is guided by the theory of language socialization (Schieffelin &amp; Ochs, 1986) and Gee's concept of ""Discourses with a capital D"" (Gee, 1992, 1996, 2005). The methods included observations and videotaping of 30 sessions of an English discussion course over the course of the 2002 academic year. I also performed 27 taped group and individual interviews with the students and their native-speaker teacher. Social conditions including the bleak job market and the falling population of 18 year-olds have compelled most colleges and universities in Japan to revise their curricula, particularly their foreign language programs. Under such pressure, the junior college under investigation was tying to implement a theme-based English program that focused on social issues and English education. As a result, the English program became a contact zone (Pratt, 1991) of conflicting ideological social practices, or Discourses. The present study depicts how the first-year junior college English majors formed peer-based Discourses in the discussion course. The students developed their own tacit rules of how to look and sound like legitimate members, and the rules also implicitly regulated who would speak Japanese or English in class, when, how, and to whom. The study examined three specific make-do strategies: (1)&#xa0;A constant and strategic use of Japanese, (2)&#xa0;a Japanized accent when speaking English, and (3)&#xa0;calling the native-speaker teacher by his last name without any honorific in class. The peer-based borderland Discourses allowed the students to rewrite a demanding and pedagogically inconsistent English education program on their own terms, and to make it more meaningful for the realities of their immediate future.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/borderland-discourses-first-year-junior-college/docview/304471706/se-2?accountid=9902,proquest
"Kawahara, Shigeto",2007.0,The emergence of phonetic naturalness,"This dissertation addresses whether synchronic phonology encodes phonetic naturalness. I argue that while phonological grammars allow phonetically unnatural patterns as a result of coincidental historical changes, they are nevertheless biased toward phonetic naturalness. The key observation revealed by experimentation is that phonetic naturalness emerges when speakers create novel phonological patterns. I refer to the observation as ""the emergence of phonetic naturalness"". To explain the emergence of phonetic naturalness, I propose within Optimality Theory (Prince and Smolensky 2004) that the universal set of constraints is phonetically natural, and constraint rankings are also phonetically natural by default. To accommodate unnaturalness, individual languages can create unnatural constraints and reverse default constraint rankings. Chapter 1 lays out the issues and Chapter 2 develops a grammatical model. Chapter 3 discusses devoicing of voiced geminates in Japanese loanword phonology. Only voiced geminates, but not voiced singletons, can devoice to dissimilate from another voiced obstruent. I argue that the difference in neutralizability is grounded in a perceptibility scale related to the voicing contrast in singletons and geminates, but that the cause of devoicing, OCP(voice), is phonetically unnatural. Chapter 4 discusses a novel pattern of Japanese mimetic gemination. When speakers create emphatic forms, they prefer geminate stops the most, geminate fricatives next, and geminate nasals least. The preference hierarchy harmonically aligns with the perceptibility scale for singleton-geminate contrasts for different manners of consonants. Chapter 5 examines the distribution of vowels that are correspond with Ø in novel Japanese rap rhyming. The likelihood of vowels being treated as Ø directly correlates with their perceptual similarity to Ø. Chapter 6 shows that in rap rhyming the more perceptually similar two consonants are, the more likely they are to rhyme. The patterns studied in Chapter 5 and 6 show that phonetically natural patterns emergence in novel verbal art. The case studies suggest that when speakers create novel phonological patterns, they deploy phonetic knowledge, and hence phonetically natural patterns assert themselves.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/emergence-phonetic-naturalness/docview/304837884/se-2?accountid=9902,proquest
"Kawate-Mierzejewska, Megumi",2002.0,Refusal sequences in conversational discourse,"This study investigated sequences of refusal realization strategies between Japanese speakers speaking Japanese (JJs) and North American English speaker speaking Japanese (AJs) in conversational discourse focusing on the differences and similarities between native speakers (NSs) and nonnative speakers (NNSs) as well as those between males and females. I also investigated to what extent and in what way different initiation types affected the differences and similarities of refusal sequences in conversational discourse between the JJs and AJs. Ten male JJs, ten female JJs, ten male AJs, and ten female AJs participated in this study in addition to coders and a requester. Forty separate telephone conversations with two different groups of participants were taped, one with JJ-JJ interactions, and the other with JJ-AJ interactions. In analyzing the recorded data, each interaction was first transcribed, and then each transcribed conversation was divided into stages on the basis of the requester's initiation. Then request-refusal interactions were carefully examined and the requester's initiations were coded. This was followed by the coding of refusal realization strategies used at each stage. Finally, semantic formulas used for first and final responses in refusal sequences, patterns of relationship between the first and final responses, patterns of request-refusal interactions, and patterns of refusal sequences were identified and examined. The results indicate that (a)&#xa0;the AJs used a wider variety of refusal realization strategies in their first responses to a request than did the JJs; (b)&#xa0;the JJs and AJs all used different varieties of refusal realization strategies in their final responses which made the requester stop negotiating; (c)&#xa0;the AJs employed twice as many patterns as did the JJs in the relationship between the first and final responses of refusal sequential organizations; (d)&#xa0;refusal sequential organizations were independent of different types of re-initiations; (e)&#xa0;the AJs employed a wider variety of refusal sequential organizations than did the JJs in conversational discourse; and (f)&#xa0;responses by males were often different from those of females regardless of first language in their entire sequences of refusal realization strategies. To conclude, the study has raised many important issues in investigating refusal interactions.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/refusal-sequences-conversational-discourse/docview/275872042/se-2?accountid=9902,proquest
"Kayama, Yuhko",2006.0,Second language acquisition of Japanese relative clauses,"This thesis investigates the second language acquisition of Japanese relative clauses (RCs) by native speakers of English or Korean. Researchers have argued that Universal Grammar (UG) can be accessed in adult second language (L2) acquisition. The Full Transfer Full Access (FTFA) Hypothesis (Schwartz and Sprouse 1994, 1996) claims that after initial transfer from L1, learners reset their parameter values and are able to acquire L2 properties that are different from their L1. Japanese and English relativization: while Japanese relativization does not involve movement in the syntax (Kuno 1973, Saito 1985, etc.), English relativization involves obligatory operator movement and is subject to movement constraints like Subjacency. Because of Subjacency, certain RC structures are prohibited in English. In Japanese, on the other hand, a zero pronominal, pro , is base-generated in the gap position of an RC and coindexed with the relative head noun, and thus long distance relativization is possible. I argue that the presence or absence of pro is also a parametric difference between Japanese and English; pro is present in Japanese, but not in English. In order for English speakers to acquire Japanese RCs, they need to reset the values of these two parameters. Experimental studies were conducted with high-intermediate and advanced learners of Japanese (15 English speakers and 18 Korean speakers). Tests examined the learners' knowledge of the two grammatical properties in Japanese---namely, the lack of wh-movement and the presence of pro . Korean is different from English but similar to Japanese with respect to the parameters in question. Following FTFA, it is hypothesized that English-speaking learners initially transfer their L1 values, and that eventually they are able to switch parameters to the L2 values by accessing UG. The results of several tasks (including interpretation tasks and judgment tasks) confirm this hypothesis; while Korean speakers generally performed well irrespective of proficiency levels, English-speaking intermediate learners transferred their L1 values, failing to accept grammatical Japanese sentences that are not possible in English. English-speaking advanced learners, on the other hand, performed better than intermediate learners, and exhibited evidence that they had acquired the two properties of Japanese, supporting FTFA.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/second-language-acquisition-japanese-relative/docview/304931766/se-2?accountid=9902,proquest
Kenneth R. Rose,1994.0,Pragmatic Consciousness-Raising in an EFL Context.,,,,,ancestry
Kenneth R. Rose,2005.0,On the effects of instruction in second language pragmatics,,,10.1016/J.SYSTEM.2005.06.003,https://doi.org/10.1016/J.SYSTEM.2005.06.003,ancestry
Kenneth R. Rose,2005.0,On the effects of instruction in second language pragmatics,,,10.1016/J.SYSTEM.2005.06.003,https://doi.org/10.1016/J.SYSTEM.2005.06.003,ancestry
"Kenneth R. Rose, Connie Ng Kwai-fun",2001.0,Pragmatics in Language Teaching: Inductive and deductive teaching of compliments and compliment responses,"Introduction This chapter reports the results of a study on the effects of inductive and deductive approaches to instruction in pragmatics, with the target features being compliments and compliment responses. The literature on these speech acts – along with that on requests and apologies – is among the richest in crosscultural and interlanguage pragmatics, offering coverage of both pragmalinguistics and sociopragmatics. Compliments and compliment responses were also among the first speech acts to be targeted for empirically informed teaching of pragmatics (Holmes & Brown, 1987), as well as for the study of the effects of instruction in interlanguage pragmatics (Billmyer, 1990a, 1990b). The current study incorporates aspects of each of these lines of inquiry, but adds several elements, namely, the two instructional approaches and the foreign language context. Background We will not provide a detailed survey of the literature on the effects of instruction in pragmatics, or on issues such as explicit and implicit learning, both of which receive comprehensive coverage in Bardovi- Harlig (this volume) and Kasper (this volume). We will, however, discuss in brief some of the relevant literature on compliments and compliment responses, the effects of instruction in compliments and compliment responses, and inductive and deductive approaches to teaching. Research on compliments is largely traced back to the work of Nessa Wolfson and Joan Manes (Wolfson & Manes, 1980; Manes & Wolfson, 1981; Wolfson, 1981a, 1981b, 1983, 1984, 1988, 1989a; Manes, 1983), which provided the first comprehensive description of the formulaicity of compliments in American English.",,10.1017/CBO9781139524797.013,https://doi.org/10.1017/CBO9781139524797.013,ancestry
"Kenneth R. Rose, Connie Ng Kwai-fun",2001.0,Pragmatics in Language Teaching: Inductive and deductive teaching of compliments and compliment responses,"Introduction This chapter reports the results of a study on the effects of inductive and deductive approaches to instruction in pragmatics, with the target features being compliments and compliment responses. The literature on these speech acts – along with that on requests and apologies – is among the richest in crosscultural and interlanguage pragmatics, offering coverage of both pragmalinguistics and sociopragmatics. Compliments and compliment responses were also among the first speech acts to be targeted for empirically informed teaching of pragmatics (Holmes & Brown, 1987), as well as for the study of the effects of instruction in interlanguage pragmatics (Billmyer, 1990a, 1990b). The current study incorporates aspects of each of these lines of inquiry, but adds several elements, namely, the two instructional approaches and the foreign language context. Background We will not provide a detailed survey of the literature on the effects of instruction in pragmatics, or on issues such as explicit and implicit learning, both of which receive comprehensive coverage in Bardovi- Harlig (this volume) and Kasper (this volume). We will, however, discuss in brief some of the relevant literature on compliments and compliment responses, the effects of instruction in compliments and compliment responses, and inductive and deductive approaches to teaching. Research on compliments is largely traced back to the work of Nessa Wolfson and Joan Manes (Wolfson & Manes, 1980; Manes & Wolfson, 1981; Wolfson, 1981a, 1981b, 1983, 1984, 1988, 1989a; Manes, 1983), which provided the first comprehensive description of the formulaicity of compliments in American English.",,10.1017/CBO9781139524797.013,https://doi.org/10.1017/CBO9781139524797.013,ancestry
"Kenneth R. Rose, G. Kasper",2001.0,Pragmatics in Language Teaching: Name index,"1. Pragmatics in language teaching 2. Evaluating the empirical evidence: Grounds for instruction in pragmatics? 3. Classroom research on interlanguage pragmatics Pragmatic and grammatical awareness: A function of learning environment? 5. Why can't learners of JFL distinguish polite form impolite speech styles? 6. A longitudinal study of the development of expression of alignment in JFL 7. Acquiring French interactional norms through instruction 8. Inductive and deductive teaching of compliments and compliment responses 9. The role of input enhancement in developing pragmatic competence 10. Explicit and implicit teaching of pragmatic routines: Japanese sumimasen 11. Explicit instruction and JFL learners' use of interactional discourse markers 12. Use of address terms on the German Speaking Test 13. Indicators for pragmatic instruction: Some quantitative tools 14 Pragmatics tests: Different purposes, different tests.",,10.1017/CBO9781139524797,https://doi.org/10.1017/CBO9781139524797,ancestry
"Kenneth R. Rose, G. Kasper",2001.0,Pragmatics in Language Teaching: Name index,"1. Pragmatics in language teaching 2. Evaluating the empirical evidence: Grounds for instruction in pragmatics? 3. Classroom research on interlanguage pragmatics Pragmatic and grammatical awareness: A function of learning environment? 5. Why can't learners of JFL distinguish polite form impolite speech styles? 6. A longitudinal study of the development of expression of alignment in JFL 7. Acquiring French interactional norms through instruction 8. Inductive and deductive teaching of compliments and compliment responses 9. The role of input enhancement in developing pragmatic competence 10. Explicit and implicit teaching of pragmatic routines: Japanese sumimasen 11. Explicit instruction and JFL learners' use of interactional discourse markers 12. Use of address terms on the German Speaking Test 13. Indicators for pragmatic instruction: Some quantitative tools 14 Pragmatics tests: Different purposes, different tests.",,10.1017/CBO9781139524797,https://doi.org/10.1017/CBO9781139524797,ancestry
Kim McDonough,2008.0,Theories in Second Language Acquisition: An Introduction,"This edited collection brings together an overview of two historical and nine contemporary theories in second language acquisition (SLA). Unlike many introductory SLA textbooks, this volume feature...",,10.2167/le128.0,https://doi.org/10.2167/le128.0,ancestry
"Kim, Duk-Young",2001.0,A descriptive analysis of Korean and English apologies with implications for interlanguage pragmatics,"The purpose of this dissertation is to investigate Korean baseline data on apologies as well as interlanguage apologies of Koreans in the EFL (English as a Foreign Language) environment. In particular, Korean and EFL speakers' apology behaviors are analyzed in terms of different social variables with particular attention to pragmatic transfer of first language norms. In general, many Korean EFL speakers mistakenly transfer their apology strategies to English, believing that these strategies are the same for both languages. Therefore, this study compares the findings of both Korean and interlanguage apologies in light of transfer phenomena. A variety of data collection methods were used: role-playing, ethnographic observation and the scripts of Korean TV dramas. The Korean EFL participants are comprised of 60 undergraduate students who are majoring in English at a university in Korea. The research questions of this dissertation are as follows: (1)&#xa0;How, and to what extent, do Korean students of English transfer their first language norms of apologizing when using English as a foreign language? (2)&#xa0;How, and to what extent, do the social factors (gender, age, social status and social distance) affect the choices of Koreans when speaking English? (3)&#xa0;How do apology strategies differ between what is appropriate in Korean L1 and English as a foreign language? (4)&#xa0;How do Korean speakers perform and react to the speech act of apology according to the influence of social factors in spontaneous situations? The findings of this study showed the influence of social factors: social distance, social status, age, gender and severity of offense. In regards to the “social status” factor, EFL speakers transferred their L1 pragmatic norms into English when using the “alerter” strategy. With respect to the “age” factor, EFL speakers in the Equal-age group showed the transfer phenomenon from their native pragmatic norms to English. Finally, concerning the “gender” factor, EFL speakers in the male-female group also transferred L1 pragmatic norms by using a higher proportion of the “repetition” strategy than with the remaining groups. This study has important pedagogical implications for non-native speakers receiving overt instruction on speech acts in English as a foreign language.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/descriptive-analysis-korean-english-apologies/docview/304693080/se-2?accountid=9902,proquest
"Kim, Hana",2007.0,The interpretation of English pronouns by native speakers of Korean,"This thesis investigated how Korean L2 speakers of English, whose L1 is a null argument language, interpret English pronouns, and how (or if) their L1 plays a role in the interpretation of English pronouns. Specifically, it examined whether Korean speakers of English have knowledge of Binding Principle B in the interpretation of English pronouns, and also whether they transfer their preferences for a discourse antecedent versus a matrix subject (sentence internal) antecedent from their L1 to English. As a pretest, the participants' knowledge in relation to subject and object omission in English was examined. The results showed that the Korean speakers of English, regardless of whether or not they knew that English is not a null argument language, knew that an English pronoun cannot be locally bound in its governing category. That is, the results indicated that their interpretation of pronouns in their English L2 was constrained by Binding Principle B. Furthermore, the results showed that they preferred a matrix subject antecedent to a discourse antecedent, similar to the native speakers of English. However, at the same time, they were more inclined to accept a discourse antecedent than were the native speakers of English. The results suggested that the Korean speakers of English were influenced to a certain extent by their L1 in their interpretation of English pronouns, while their L1 Korean did not cause problems to figure out non-local constraints for an English pronoun.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/interpretation-english-pronouns-native-speakers/docview/304828760/se-2?accountid=9902,llba
"Kim, Hana",2007.0,The interpretation of English pronouns by native speakers of Korean,"This thesis investigated how Korean L2 speakers of English, whose L1 is a null argument language, interpret English pronouns, and how (or if) their L1 plays a role in the interpretation of English pronouns. Specifically, it examined whether Korean speakers of English have knowledge of Binding Principle B in the interpretation of English pronouns, and also whether they transfer their preferences for a discourse antecedent versus a matrix subject (sentence internal) antecedent from their L1 to English. As a pretest, the participants' knowledge in relation to subject and object omission in English was examined. The results showed that the Korean speakers of English, regardless of whether or not they knew that English is not a null argument language, knew that an English pronoun cannot be locally bound in its governing category. That is, the results indicated that their interpretation of pronouns in their English L2 was constrained by Binding Principle B. Furthermore, the results showed that they preferred a matrix subject antecedent to a discourse antecedent, similar to the native speakers of English. However, at the same time, they were more inclined to accept a discourse antecedent than were the native speakers of English. The results suggested that the Korean speakers of English were influenced to a certain extent by their L1 in their interpretation of English pronouns, while their L1 Korean did not cause problems to figure out non-local constraints for an English pronoun.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/interpretation-english-pronouns-native-speakers/docview/304828760/se-2?accountid=9902,proquest
