authors,year,title,abstract,document_type,doi,link,search_method
MR Salaberry,1999,The development of past tense verbal morphology in classroom L2 Spanish,"...-Harlig and BergstroÈ m    1996; Robison 1990, 1995) has shown that the development of aspectual    distinctions %inflectional morphology) among adult second language learners is    associated with lexical aspect. The present study analyzed the development of    Past tense verbal morphology in L2...",,10.1093/applin/20.2.151,https://doi.org/10.1093/applin/20.2.151,manual_journal_search[applied_linguistics]
Maggie Charles,2006,The Construction of Stance in Reporting Clauses: A Cross-disciplinary Study of Theses,"... (a) was relocated … (mat2)   A second use is with nominalizations of research processes (about 18 per cent). Here specific actions performed by the researcher provide the basis for the claims put forward. The use of such forms enables the writer to maintain impersonality on the surface, while at the same time...",,10.1093/applin/aml021,https://doi.org/10.1093/applin/aml021,manual_journal_search[applied_linguistics]
"Masuda, Kyoko",2009,Learners' Use of Interactional Particles in Student—Teacher Conversations,,,,http://www.jstor.org/stable/20720570,manual_search[japanese_language_and_literature]
Michael Stubbs,2009,Memorial Article: John Sinclair (1933–2007): The Search for Units of Meaning: Sinclair on Empirical Semantics,... parole and to Chomsky's withdrawal into introspection. Sinclair has shown that we now have the technology to discover patterns in raw textual data—and that these patterns are rather different from what we previously thought. His slogan for the approach is ‘trust the text’ (Sinclair  2004a ). Second...,,10.1093/applin/amn052,https://doi.org/10.1093/applin/amn052,manual_journal_search[applied_linguistics]
"Muranoi, Hitoshi",2000,Focus on Form Through Interaction Enhancement: Integrating Formal Instruction Into a Communicative Task in EFL Classrooms,"This study examines the impact of interaction enhancement (IE) on the learning of English articles. IE is a treatment that guides learners to focus on form by providing interactional modifications and leads learners to produce modified output within a problem-solving task (strategic interaction). Two different IE treatments were employed: IE plus formal debriefing (IEF), and IE plus meaning-focused debriefing (IEM). Outcomes of these treatments were compared with the effects of non-enhanced interaction in a quasi-experimental study involving 91 Japanese EFL learners. Progress was measured with a pretest and two post-tests, yielding these major findings: (1) IE had positive effects on the learning of English articles; (2) the IEF treatment had a greater impact than the IEM treatment.",,10.1111/0023-8333.00142,https://doi.org/10.1111/0023-8333.00142,manual_search[language_learning]
NADINE O'CONNOR DI VITO,1991,Incorporating Native Speaker Norms in Second Language Materials1,"....                                   (Revised version received February 1991)  NOTES   1 Many of the ideas in this article were first presented in a paper entitled 'Incorporating linguistic research in second language teaching' at the '89 GURT Conference at George- town University, Washington, DC, 8-11 March 1989.1 would like to offer my...",,10.1093/applin/12.4.383,https://doi.org/10.1093/applin/12.4.383,manual_journal_search[applied_linguistics]
NANCY H. HORNBERGER,1989,"Trámites and Transportes: The Acquisition of Second Language Communicative Competence for One Speech Event in Puno, Peru","... these communicative teaching approaches emphasize the minimum level of communication skills needed to cope in a second language situation, and concomitantly de-emphasize concerns with appropriateness, rules of discourse, and grammatical accuracy (1980:9).   Somewhat in reaction to this, Canale and Swain (1980...",,10.1093/applin/10.2.214,https://doi.org/10.1093/applin/10.2.214,manual_journal_search[applied_linguistics]
NANCY SCHWEDA-NICHOLSON,1987,Linguistic and Extralinguistic Aspects of Simultaneous Interpretation,"..., and speak with a lag of only seconds/words separating the original source-language (SL) version and the target-language (TL) rendition. The goal of this compli- cated process is to communicate a message from the SL to the TL with minimal analysis time. SI is not a simple process of substituting a TL word...",,10.1093/applin/8.2.194,https://doi.org/10.1093/applin/8.2.194,manual_journal_search[applied_linguistics]
Nancy D. Bell,2005,Exploring L2 Language Play as an Aid to SLL: A Case Study of Humour in NS–NNS Interaction,"...Nancy D. Bell © Oxford University Press 2005  2005 Abstract  In the past few years researchers have begun to show an interest in humour and language play as it relates to second language learning (SLL). Tarone (2000) has suggested that L2 language play may be facilitative of SLL, in particular...",,10.1093/applin/amh043,https://doi.org/10.1093/applin/amh043,manual_journal_search[applied_linguistics]
Numa Markee,2008,Toward a Learning Behavior Tracking Methodology for CA-for-SLA,"... perspective of face-to-face interaction,’  Applied Linguistics  1995  16  2  206  32         Hall  JK      Hinkel  E    ‘A prosaics of interaction: The development of interactional competence in another language’  Culture in Second Language Teaching and Learning.  1999  New York  Cambridge University Press...",,10.1093/applin/amm052,https://doi.org/10.1093/applin/amm052,manual_journal_search[applied_linguistics]
"Ohta, Amy Snyder",1999,Interactional routines and the socialization of interactional style in adult learners of Japanese,"Interactional routines are powerful in first language acquisition contexts, socializing children into appropriate norms of language use. This paper investigates the role of interactional routines in the socialization of L2 interactional competence via analysis of 15 hours of foreign language classroom data. Results reveal that active and peripheral participation in the routines of the classroom shapes learner ability to use the follow-up turn of the IRF routine to perform assessments and other expressions responsive to their interlocutor's utterances. Instances in which teachers explicitly guide learners in the expression of alignment are rare. In teacher-fronted contexts, learners are guided to be responsive to teacher questions, and have little opportunity for expression of alignment, including assessments. Learner assessments, when they occur in teacher-fronted contexts, have particular sequential consequences, triggering extended assessment activity by the teacher. The teachers' language incorporates various follow-up turn expressions during interaction with students. Longitudinal analysis of learner language during pair-work reveals an increase in learner use of follow-up expressions, including assessments, evidencing the socializing power of both active and peripheral participation in the interactional routines of the classroom.",,10.1016/S0378-2166(98)00115-5,https://www.sciencedirect.com/science/article/pii/S0378216698001155,manual_search[journal_of_pragmatics]
PAUL LENNON,1991,"Error: Some Problems of Definition, Identification, and Distinction","... native-speaker non-teachers.   In light of this, apparently clear-cut definitions of L2 error in spoken English such as, 'the use of a linguistic item in a way which, according to fluent users of the language, indicates faulty or incomplete learning' (Chun et al. 1982:538) or: 'An error occurs where...",,10.1093/applin/12.2.180,https://doi.org/10.1093/applin/12.2.180,manual_journal_search[applied_linguistics]
PETER HOWARTH,1998,Phraseology and Second Language Proficiency,"... and the purer forms of communicative language teaching downgraded vocabulary learning in the syllabus and made teachers and applied linguists shy away from any matenals that smacked of phrasebook learning As Cowie {1992) has shown, this is to misunderstand the significance of phraseology, not only in second...",,10.1093/applin/19.1.24,https://doi.org/10.1093/applin/19.1.24,manual_journal_search[applied_linguistics]
PHIL SCHOLFIELD,1987,Communication Strategies—the Researcher Outmanoeuvred?,"...-cooperative CS of learners and teachers). Now this latter situation is typical of the native speaker communicating with learners (foreign or children), and the equivalent for him of a cooperative CS is overtly to explain to the hearer what the unknown word means before using it (as an alternative...",,10.1093/applin/8.3.219,https://doi.org/10.1093/applin/8.3.219,manual_journal_search[applied_linguistics]
PHILIP SHAW,1992,"Reasons for the Correlation of Voice, Tense, and Sentence Function in Reporting Verbs","..., and it is important for the teaching of reading  and writing to know what they are.    A number of attempts have been made to pin down this discourse-level  difference, usually discussing tense or voice as the potentially meaningful factor.  Thus Tarone et al. (1981), working on voice in astronomy articles, found...",,10.1093/applin/13.3.302,https://doi.org/10.1093/applin/13.3.302,manual_journal_search[applied_linguistics]
Phoenix W. Y. Lam,2009,Discourse Particles in Corpus Data and Textbooks: The Case of Well,... is used in real-world examples and how its use is described and presented in teaching materials. This raises the question to what extent foreign language learners who have minimal exposure to naturally-occurring spoken interactions in English could effectively master the use of discourse particles...,,10.1093/applin/amp026,https://doi.org/10.1093/applin/amp026,manual_journal_search[applied_linguistics]
Polly Björk-Willén,2008,Routine Trouble: How Preschool Children Participate in Multilingual Instruction,"... the interaction between three 1st-grade second language learners, showing how their talk draws upon routine features of teacher–student interaction. Clearly, drawing on institutionally established routines for accomplishing recurrent, and hence recognizable, activities is an important resource in second language...",,10.1093/applin/amm051,https://doi.org/10.1093/applin/amm051,manual_journal_search[applied_linguistics]
"Pyun, Danielle Ooyoung Kim, Jung Sup Cho, Hyun Yong Lee, Jung Hee",2014,Impact of affective variables on Korean as a foreign language learners' oral achievement,"While research on affective variables abounds in the foreign and second language acquisition literature, few studies have examined the role that learner affect plays in learning a less commonly taught language (LCTL) such as Korean. This study examines potential relationships between affective variables (i.e., motivation, anxiety, linguistic self-confidence, and risk-taking) and oral achievement in a KFL (Korean as a Foreign Language) North American college classroom setting. The results showed that learners' achievement was positively correlated with linguistic self-confidence and risk-taking while negatively associated with anxiety. A positive correlation was also found between motivation and linguistic self-confidence. Anxiety was negatively correlated with linguistic self-confidence and risk-taking. Among the four affective variables investigated, only risk-taking was identified as a significant predictor of student achievement in oral skills. Findings suggest that (1) learners' affective states play a significant role in learning an L2 that is non-cognate with and distant from their L1 and (2) effortful and frequent attempts of risk-taking should be particularly emphasized to enhance learners' achievement in L2 oral proficiency.",,10.1016/j.system.2014.09.017,https://www.sciencedirect.com/science/article/pii/S0346251X1400150X,manual_search[system]
R Boyle,2000,'You've worked with Elizabeth Taylor!': phatic functions and implicit,"... the  future development of a course of action.   As an   illustration of the documentary   method   of interpretation in operation, we might consider the case of teachers of English as a foreign language, who commonly use nationality to index the various personality traits and  work  habits...",,10.1093/applin/21.1.26,https://doi.org/10.1093/applin/21.1.26,manual_journal_search[applied_linguistics]
R de Beaugrande,2001,Interpreting the discourse of HG Widdowson: a corpus-based critical discourse analysis,"... language is used to    manipulate them /9). Such theoretical and abstract formulations might prove dicult to con®rm or contest, especially for language teachers who want concrete and practical advice.   Looking back `25 years' to when `linguistics was de®ned along traditional and  formal lines...",,10.1093/applin/22.1.104,https://doi.org/10.1093/applin/22.1.104,manual_journal_search[applied_linguistics]
R de Beaugrande,2001,Interpreting the discourse of HG Widdowson: a corpus-based critical discourse analysis,"... language is used to    manipulate them /9). Such theoretical and abstract formulations might prove dicult to con®rm or contest, especially for language teachers who want concrete and practical advice.   Looking back `25 years' to when `linguistics was de®ned along traditional and  formal lines...",,10.1093/applin/22.1.104,https://doi.org/10.1093/applin/22.1.104,manual_journal_search[applied_linguistics]
R. L. ALLWRIGHT and others,1988,Investigating Reformulation as a Practical Strategy for the Teaching of Academic Writing,"..., and guidance to learner-writers as to how to deal with these problems is limited to Vague prescriptive advice' (Zamel 1985: 83). This tendency seems to obtain equally in L2 teaching (cf. Applebee 1981; Zamel 1985): 'despite the influence of process-oriented research  teachers are still by and large...",,10.1093/applin/9.3.236,https://doi.org/10.1093/applin/9.3.236,manual_journal_search[applied_linguistics]
R. R. K. HARTMANN,1981,Style Values: Linguistic Approaches and Lexicographical Practice,".... Enkvist, N. E., 1980. 'Categories of situational context from the perspective of sty-    listics'. Language Teaching and Linguistics: Abstracts 13, 2: 75-94. Enkvist, N. E., et al., 1964. Linguistics and Style. London: Oxford University Press. Ervin-Tripp, S. M., 1973. 'The structure of communicative...",,10.1093/applin/II.3.263,https://doi.org/10.1093/applin/II.3.263,manual_journal_search[applied_linguistics]
RAY TONGUE and JOHN GIBBONS,1982,Structural Syllabuses and the Young Beginner,"... to   five hours a week is devoted to the teaching of a foreign language and where   behavioural or functional prediction is difficult, if not impossible. This is where   the grammatical/structural syllabus, in whatever guise, has always dominated.   How reasonable is it to suggest that because of what we...",,10.1093/applin/III.1.60,https://doi.org/10.1093/applin/III.1.60,manual_journal_search[applied_linguistics]
RAY TONGUE and JOHN GIBBONS,1982,Structural Syllabuses and the Young Beginner,"... to   five hours a week is devoted to the teaching of a foreign language and where   behavioural or functional prediction is difficult, if not impossible. This is where   the grammatical/structural syllabus, in whatever guise, has always dominated.   How reasonable is it to suggest that because of what we...",,10.1093/applin/III.1.60,https://doi.org/10.1093/applin/III.1.60,manual_journal_search[applied_linguistics]
REGINA WEINERT,1995,The Role of Formulaic Language in Second Language Acquisition: A Review,"... in the area of morpho-syntax (e g Brown (1973),  de Vilhers and de Vilhers (1973) for first language (LI), Burt, Dulay, and  Krashen (1982), Larsen-Freeman and Long (1991) for an overview of second language (L2)) The notion that learner language, just like full adult language, is based on a system...",,10.1093/applin/16.2.180,https://doi.org/10.1093/applin/16.2.180,manual_journal_search[applied_linguistics]
RICHARD CAMERON and JESSICA WILLIAMS,1997,Senténce to Ten Cents: A Case Study of Relevance and Communicative Success in Nonnative–Native Speaker Interactions in a Medical Setting,"... between 170 to 190 This score is considerably below what most states require for language proficiency for teachers Presumably the need for the nurse to communicate successfully is at least as pressing as that of classroom teachers At that time, she was entering the second month of the clinical...",,10.1093/applin/18.4.415,https://doi.org/10.1093/applin/18.4.415,manual_journal_search[applied_linguistics]
RICHARD E ROBISON,1995,The Aspect Hypothesis Revisited: A Cross-Sectional Study of Tense and Aspect Marking in Interlanguage1,"... with lexical aspect, higher-level Ss primarily with tense  INTRODUCTION Over the last two decades, it has been observed in both native language acquisi- tion (NLA) and second language acquisition (SLA) that emerging verb inflections appear to function in ways distinct from the target Attempts to account...",,10.1093/applin/16.3.344,https://doi.org/10.1093/applin/16.3.344,manual_journal_search[applied_linguistics]
RICHARD W. SCHMIDT,1990,The Role of Consciousness in Second Language Learning1,...RICHARD W. SCHMIDT 7  1988 © Oxford University Press  1990 Abstract  This paper summarizes recent psychological research and theory on the topic of consciousness and looks at three questions in second language learning related to the role of consciousness in input processing: whether conscious...,,10.1093/applin/11.2.129,https://doi.org/10.1093/applin/11.2.129,manual_journal_search[applied_linguistics]
RICHARD W. SCHMIDT and JACK C. RICHARDS,1980,SPEECH ACTS AND SECOND LANGUAGE LEARNING,"... as  morpheme development, error analysis, developmental study of L2 syntax,  and these have been related to the concept of proficiency in a second or foreign  language. Speech act theory on the other hand, defining proficiency with  reference to communicative rather than linguistic competence, looks beyond...",,10.1093/applin/I.2.129,https://doi.org/10.1093/applin/I.2.129,manual_journal_search[applied_linguistics]
ROBERT DE BEAUGRANDE,1997,"Theory and Practice in Applied Linguistics: Disconnection, Conflict, or Dialectic?1",... engaged in the teaching and learning of both native and all foreign languages The various needs and issues could thereby be co-ordinated and made mto an explicit context for developing flexible and sharable methods   The desirability seems plain of making a vital part of the second-language teacher's...,,10.1093/applin/18.3.279,https://doi.org/10.1093/applin/18.3.279,manual_journal_search[applied_linguistics]
ROD GARDNER,1998,Between Speaking and Listening: The Vocalisation of Understandings1,"... in a way that learners and teachers may find useful   Another reason for their absence from most language teaching programmes is that listening and speaking have traditionally been viewed in language 206 THE VOCALISATION OF UNDERSTANDINGS  education as discrete skills, and even in recent more...",,10.1093/applin/19.2.204,https://doi.org/10.1093/applin/19.2.204,manual_journal_search[applied_linguistics]
RON WHITE,1997,"Back channelling, repair, pausing, and private speech","... 'to the process whereby second language learners confer with each other in order to achieve understanding' (Schwartz 1980 139) More broadly, it refers to the collaborative work which speakers undertake to achieve mutual understanding (Elhs-1994 250f), this being accomplished through *a variety of modifications...",,10.1093/applin/18.3.314,https://doi.org/10.1093/applin/18.3.314,manual_journal_search[applied_linguistics]
RONALD CARTER,1987,Is there a Core Vocabulary? Some Implications for Language Teaching*,"...', and processes of pidginization (see Blum and Levenston 1978, 1979 for useful accounts of what can be derived from such studies for second- language teaching and learning). There is also a body of work on acquisition order in first-language lexical development (see review in Elliot 1981), core- vocabulary...",,10.1093/applin/8.2.178,https://doi.org/10.1093/applin/8.2.178,manual_journal_search[applied_linguistics]
RONALD CARTER and MICHAEL MNCARTHY,1995,Grammar and the Spoken Language,"... or materials which reflect it, grammar teaching within the communicative approach will always be out of kilter with the typical kinds of informal interaction teachers hope to foster and which learners frequently hope to be able to enter into in a natural way 4 Even very small corpora, if properly targeted...",,10.1093/applin/16.2.141,https://doi.org/10.1093/applin/16.2.141,manual_journal_search[applied_linguistics]
ROY LYSTER,1994,The Effect of Functional-Analytic Teaching on Aspects of French Immersion Students' Sociolinguistic Competence,"... was progressively increased, so that by Grade 8, these students' instructional day was fiftype r cent in English and fifty per cent in French.   Class 1 was taught by a male in his second year of teaching, referred to as  Teacher 1, who considers English to be his LI although he speaks French 80- 90 per cent...",,10.1093/applin/15.3.263,https://doi.org/10.1093/applin/15.3.263,manual_journal_search[applied_linguistics]
Richard Xiao and Tony McEnery,2006,"Collocation, Semantic Prosody, and Near Synonymy: A Cross-Linguistic Perspective","... even distinctly unrelated languages such as English and Chinese may demonstrate similarity in the collocational behaviour and semantic prosody/preference of near synonyms, it is the teacher's responsibility to show learners which synonymous item in an L1 most closely matches which in an L2. Second...",,10.1093/applin/ami045,https://doi.org/10.1093/applin/ami045,manual_journal_search[applied_linguistics]
Ronald R. Butters,2004,"How Not to Strike it Rich: Semantics, Pragmatics, and Semiotics of a Massachusetts Lottery Game Card",,,10.1093/applin/25.4.466,https://doi.org/10.1093/applin/25.4.466,manual_journal_search[applied_linguistics]
SHOSHANA BLUM-KULKA and ELITE OLSHTAIN,1984,Pragmatics and Second Language Learning: Preface,"...SHOSHANA BLUM-KULKA; ELITE OLSHTAIN © Oxford University Press  1984 Pragmatics and Second Language Learning:                               Preface            SHOSHANA BLUM-KULKA ELITE OLSHTAIN               Hebrew University, Jerusalem Tel Aviv University   The papers collected...",,10.1093/applin/5.3.187,https://doi.org/10.1093/applin/5.3.187,manual_journal_search[applied_linguistics]
SHOSHANA BLUM-KULKA and ELITE OLSHTAIN,1984,Requests and Apologies: A Cross-Cultural Study of Speech Act Realization Patterns (CCSARP)1,"... and from language to  language? Answers to this question have to be sought through cross-cultural research  in pragmatics. For applied linguists, especially for those concerned with communica-  tive language learning and teaching, cross-cultural research in pragmatics is essential  in coping...",,10.1093/applin/5.3.196,https://doi.org/10.1093/applin/5.3.196,manual_journal_search[applied_linguistics]
SUSAN K. KEENAN,1993,Investigating Deaf Students' Apologies: An Exploratory Study,"... of gambits.' Canadian Modern    Language Review 35: 395-405. Kasper, G. 1982. 'Teaching-induced aspects of interlanguage discourse.' Studies in    Second Language Acquisition 4/2: 99-113. Koike, D. 1989. 'Pragmatic competence and adult L2 acquisition: Speech acts in inter-   language.' Modern Language...",,10.1093/applin/14.4.364,https://doi.org/10.1093/applin/14.4.364,manual_journal_search[applied_linguistics]
Satomi Takahashi,2005,Pragmalinguistic Awareness: Is it Related to Motivation and Proficiency?,"... possible effects of individual difference (ID) variables on learners' noticing of pragmalinguistic features. Among the ID variables, this study focused on motivation and proficiency, exploring their relationships with Japanese EFL learners' awareness of six types of L2 pragmalinguistic features under...",,10.1093/applin/amh040,https://doi.org/10.1093/applin/amh040,manual_journal_search[applied_linguistics]
Steven Talmy,2008,"The Cultural Productions of the ESL Student at Tradewinds High: Contingency, Multidirectionality, and Identity in L2 Socialization","... offers the means to demonstrate the fundamental contingency and multidirectionality of socialization as it is—or is not—collaboratively achieved. Despite these analytic means, there has been some recent debate, particularly among second language (L2) LS scholars, concerning the extent to which...",,10.1093/applin/amn011,https://doi.org/10.1093/applin/amn011,manual_journal_search[applied_linguistics]
Søren W. Eskildsen,2008,Constructing another Language—Usage-Based Linguistics in Second Language Acquisition,"...-Harlig  K    ‘A new starting point? Investigating formulaic use and input in future expression,’  Studies in Second Language Acquisition  2002  24  2  189  98         Bardovi-Harlig  K      Bardovi-Harlig  K    Félix-Brasdefer  C    Omar  A    ‘On the role of formulas in the acquisition of L2 pragmatics...",,10.1093/applin/amn037,https://doi.org/10.1093/applin/amn037,manual_journal_search[applied_linguistics]
TERESA O'BRIEN,1995,"Rhetorical Structure Analysis and the Case of the Inaccurate, Incoherent Source-hopper","...   Readers adhering to the co-operative principle (Gnce 1975), i e most readers,  would probably interpret the second proposition as the cause of the first The  text on the page, while apparently presenting two propositions, is actually  presenting three, the third being relational claim-cause    Hoey...",,10.1093/applin/16.4.442,https://doi.org/10.1093/applin/16.4.442,manual_journal_search[applied_linguistics]
TEUN A. VAN DIJK,1981,Discourse Studies and Education,... in turn will appear to be the basis for a model of textual use and teaching in educational contexts. 3. A COGNITIVE MODEL OF DISCOURSE PROCESSING   In psychology also there has been increasing attention to discourse.14 After psycholinguistic studies *of the cognitive basis of the syntax and semantics...,,10.1093/applin/II.1.1,https://doi.org/10.1093/applin/II.1.1,manual_journal_search[applied_linguistics]
V Ramanathan and D Atkinson,1999,Ethnographic approaches and methods in L2 writing research: a critical guide and review,"... phenomena /Erickson 1986; 1992)Ðis less certain, but given   the  underdetermined nature of ethnographic approaches in general the study's exact pedigree may not be very important.   A  second study  of L2  writing which  can be considered  in terms of ethnographic  practice is our  own   /Atkinson...",,10.1093/applin/20.1.44,https://doi.org/10.1093/applin/20.1.44,manual_journal_search[applied_linguistics]
V. J. COOK,1985,Chomsky's Universal Grammar and Second Language Learning,... and McCarthy 1981); most  importantly a string of books by Chomsky himself has shown the development  in his views of language acquisition (Chomsky 1976; Chomsky 1980; Chomsky  1981a). This paper tries to take stock of recent Chomskyan thinking in terms of  second language (L2) learning. The first section...,,10.1093/applin/6.1.2,https://doi.org/10.1093/applin/6.1.2,manual_journal_search[applied_linguistics]
Vaidehi Ramanathan,2008,Applied Linguistics Redux: A Derridean Exploration of Alzheimer Lifehistories,... University Press        Kramsch  C      Lantolf  J    ‘Social discursive constructions of self in L2 learning’  Sociocultural Theory and Second Language Learning.  2000  London  Longman  129  53        Kramsch  C    Lam  W      Braine  G    ‘Textual identities: The importance of being non-native’  Non-Native...,,10.1093/applin/amm013,https://doi.org/10.1093/applin/amm013,manual_journal_search[applied_linguistics]
Various,1999,Reviews,".... Canale, M. and M. Swain. 1980. `Theoretical bases of communicative approaches to second   language teaching and testing.' Applied Linguistics 1/1: 1±47. Japan Foundation & Association of International Education. 1994. `Nihongo noryoku shiken   shutsudai kijun.' [Japanese language proficiency test...",,10.1093/applin/20.1.127,https://doi.org/10.1093/applin/20.1.127,manual_journal_search[applied_linguistics]
W Cheng and M Warren,1999,Inexplicitness: What is it and should we be teaching it?,...-dependability' of the language produced by the language learners such as the occurrence of deixis.   We suggest that there are a few  principles relating to the teaching and learning of inexplicit language use which need to be borne in mind. The teacher needs to be aware that the verbal exchange...,,10.1093/applin/20.3.293,https://doi.org/10.1093/applin/20.3.293,manual_journal_search[applied_linguistics]
WILGA M. RIVERS,1980,FOREIGN LANGUAGE ACQUISITION: WHERE THE REAL PROBLEMS LIE,"... of the listeners.  Adult learners are particularly conscious of deviations from the established networks and will seek to understand the nature of the system within which 56 FOREIGN LANGUAGE ACQUISITION they should operate. If the teacher or teaching materials do not make this clear, the adult learner...",,10.1093/applin/I.1.48,https://doi.org/10.1093/applin/I.1.48,manual_journal_search[applied_linguistics]
WILLIAM FRAWLEY and JAMES P. LANTOLF,1985,Second Language Discourse: A Vygotskyan Perspective,...WILLIAM FRAWLEY; JAMES P. LANTOLF 6  1983    3  1984 © Oxford University Press  1985 Second Language Discourse:                  A Vygotskyan Perspective             WILLIAM FRAWLEY and JAMES P. LANTOLF                           University of Delaware  INTRODUCTION The purpose of this paper...,,10.1093/applin/6.1.19,https://doi.org/10.1093/applin/6.1.19,manual_journal_search[applied_linguistics]
WILLIAM T. LITTLEWOOD,1983,Contrastive Pragmatics and the Foreign Language Learner's Personality,"..., a foreign language teacher has to reach some working definition of where the boundary of language teaching lies. In particular, at what point do patterns of language use cease to be part of a repertoire which learners should (if possible) be taught to incorporate into their own speech behaviour? At what...",,10.1093/applin/4.3.200,https://doi.org/10.1093/applin/4.3.200,manual_journal_search[applied_linguistics]
WILLIS EDMONDSON and others,1984,Learning the Pragmatics of Discourse: A Project Report,"...  The paper reports on a research project concerning'Communicative Competence as a  Learning Objective in Foreign Language Teaching (FLT which was carried out at  Ruhr-UniversitatBochum, Federal Republic of Germany, between 1976 and 1981.1  Although the starting point for this work was the situation...",,10.1093/applin/5.2.113,https://doi.org/10.1093/applin/5.2.113,manual_journal_search[applied_linguistics]
WILLIS J. EDMONDSON,1980,SOME PROBLEMS CONCERNING THE EVALUATION OF FOREIGN LANGUAGE CLASSROOM DISCOURSE,"... in the Description of   Teacher-Learner Interaction', paper read at the 5th AILA Congress, Montreal 1978.    (To appear in Congress Proceedings.)  Edmondson, W. J. 1978c. 'Context and Stress—the ""Old"" and the ""New"" in Foreign    Language Teaching"", in Anglistik undEnglischunterricht 6.  Edmondson, W. J. 1979...",,10.1093/applin/I.3.271,https://doi.org/10.1093/applin/I.3.271,manual_journal_search[applied_linguistics]
Y Matras,1999,Writing Romani: the pragmatics of codification in a stateless language,"... such                                                      YARON MATRAS    491  as dujto `second' or jekh `one, a' acquiring, by analogy to Spanish, gender in¯ection based on Romani adjectival endings 4m.    dujto f. dujti, Spanish segundo/segunda;m.jekh f. jekhi, Spanish un/una). No diacritics are used, and the orthography resembles that in wide use...",,10.1093/applin/20.4.481,https://doi.org/10.1093/applin/20.4.481,manual_journal_search[applied_linguistics]
"Yoshimi, Dina Rudolph",1999,L1 language socialization as a variable in the use of ne by L2 learners of Japanese,"Studies of L1 communicative competence within the framework of language socialization have recognized the rich interplay of linguistic knowledge and sociocultural knowledge in the process of language socialization. Following this research tradition, some studies of L2 acquisition have begun to conceptualize this process as one of secondary socialization. This study argues that the language socialization framework also provides rich opportunities for the detailed, qualitative study of learner production, and of the role of the learner's L1 socialization on this production. A study of English-speaking learners' anomalous uses of the Japanese particle ne in their L2 production of Japanese, which takes into account the distinct communicative styles of the target language (L2) and the learners' base language (L1), is undertaken. Using qualitative discourse analysis, the learners' use of ne in talk with native speaker conversation partners is shown to be influenced by L1 culturally-ordered epistemic constraints, as well as by L1 discourse practices pertaining to stances of sharedness. The contribution of the language socialization framework, applied in combination with qualitative, discourse analytic methods, to the study of L2 learner production is discussed in conjunction with the findings. The importance of considering the role of affective and epistemic dimensions of communication in the study of L2 learner production is highlighted.",,10.1016/S0378-2166(98)00111-8,https://www.sciencedirect.com/science/article/pii/S0378216698001118,manual_search[journal_of_pragmatics]
Yuri Hosoda,2006,Repair and Relevance of Differential Language Expertise in Second Language Conversations,"... of the most prominent categories in applied linguistics, especially in the domains of second language learning and teaching. Applied linguists inherited Chomsky's designation of an (idealized) native speaker competence as the proper object for the study of grammar, and the expansion of competence from...",,10.1093/applin/ami022,https://doi.org/10.1093/applin/ami022,manual_journal_search[applied_linguistics]
Z Han,2000,Persistence of the implicit influence of NL: the case of the pseudo-passive,"...    +the  informants' L1)     and   English   +the informants' L2), and with a summary of their presumed broad eect on second language acquisition. It then provides a review         of typological and                                                      ZHAOHONG HAN     79  syntactic approaches to the pseudo...",,10.1093/applin/21.1.78,https://doi.org/10.1093/applin/21.1.78,manual_journal_search[applied_linguistics]
Z Kurtán,2000,"Review. Reading Science: Critical and Functional Perspectives on Discourses of Science. JR Martin, R Veel (eds)",... broad range of perspectives while discussing various aspects of reading science in a theoretically integrative framework. It should attract and stimulate a wide range of audiences as it has a great deal to oer for both academics and teachers...,,10.1093/applin/21.4.572,https://doi.org/10.1093/applin/21.4.572,manual_journal_search[applied_linguistics]
Zhengdong Gan and others,2008,Topic Negotiation in Peer Group Oral Assessment Situations: A Conversation Analytic Approach,"... assessment scheme being used with Cantonese-speaking English as second language learners aged 14–17 (School-Based Assessment Consultancy Team 2006). Teacher agreement about assessment standards is designed to be achieved through a careful process of task development and specification, the use of detailed...",,10.1093/applin/amn035,https://doi.org/10.1093/applin/amn035,manual_journal_search[applied_linguistics]
