authors,year,title,abstract,document_type,doi,link,search_method
"M. Rostamy, Kaivan Parhoodeh",2015.0,The effect of instruction on learning refusals in EFL learners,"The major aim of learning a second or foreign language is communication. In order to be a competent communicator, we must get familiar with the ingredients of speech and language. Speech acts are one of the principal elements and functional units of communication. In this realm, refusals play a key role. Due to their inherently face threatening nature, refusals are of an especially sensitive nature, and a pragmatic breakdown in this act may easily lead to unintended offence or breakdowns in communication. Refusals are also of interest due to their typically complex constructions. They are often negotiated over several terms and involve some degree of indirectness. While there are a great number of studies which examine certain speech acts, the amount of research on refusals is much more limited. The aim of this study is to investigate whether either of the instruction types, explicit vs. implicit, proves more efficient in improving pragmatic performance of Iranian EFL learners. For this reason, 45 male, military intermediate EFL learners all between19-25 years of age in a military language institute, in Tehran, Iran, were selected to participate in the study. A pretest/posttest design was adopted in this study. Having formed the three groups under investigation, (explicit, implicit and explicit-implicit) I measured all subjects’ pragmatic performance of L2 refusals through Discourse Completion Tests, DCTs. All groups were exposed to conversations from 'spectrum' English books which embody refusals. The findings proved the efficiency of explicit instruction over implicit one in increasing Iranian EFL learners' pragmatic performance.",,10.17722/JELL.V3I1.43,https://doi.org/10.17722/JELL.V3I1.43,forward
M. Savić,2018.0,Lecturer perceptions of im/politeness and in/appropriateness in student e-mail requests: A Norwegian perspective,,,10.1016/J.PRAGMA.2017.12.005,https://doi.org/10.1016/J.PRAGMA.2017.12.005,forward
"M. Savić, Anders Myrset, M. Economidou-Kogetsidis",2022.0,Lived experiences as a resource for scaffolding metapragmatic understandings with young language learners,"ABSTRACT The present study explores the ways in which young EFL learners draw on lived experiences, viewed as interactional experiences in L1 or L2 which they have participated in or observed, to ground their metapragmatic understandings. Building on previous research with adult (e.g. McConachy 2018) and young learners (Savić 2021; Savić and Myrset 2021), the present study sets out to explore how 9-, 11- and 13-year-old EFL learners use lived experiences as a resource for scaffolding their metapragmatic understandings. The data set comprises task-based group discussions performed by 167 young Greek Cypriot (n = 88) and Norwegian EFL learners (n = 79), aged roughly 9, 11 and 13. The findings reveal that lived experiences were spontaneously used by all age groups, most often to ground understandings of the interplay between language and context. In addition, they were employed to make generalisations about in/appropriate pragmatic behaviours and ground explorations of similarities and/or differences between L1 and L2. Providing empirical and pedagogical insights, this study suggests that lived experiences may be useful resources for scaffolding metapragmatic understandings in the young learner EFL classroom.",,10.1080/09571736.2022.2088444,https://doi.org/10.1080/09571736.2022.2088444,forward
"M. Shahrokhi, Behnaz Khodadadi",2023.0,Perception of impoliteness in disagreement speech acts among Iranian upper-intermediate EFL students: a gender perspective,,,10.1007/s10772-023-10029-w,https://doi.org/10.1007/s10772-023-10029-w,forward
"M. Sharif, L. Yarmohammadi, F. Sadighi, M. Bagheri",2017.0,"TEACHING PRAGMATICS IN THE EFL CLASSROOM: CHALLENGES, LACUNAS, AND SUGGESTIONS","Within the last few decades, interlanguage pragmatics research has risen to its due prominence under the influence of Hymes and the subsequent models of Communicative Competence (CC). Among different components of CC, a large number of L2 studies have attended to the construct pragmatic competence, which deals with both pragmalinguistic knowledge and sociopragmatic knowledge. As such, interlanguage pragmatics research is interested in the pragmatic competence and pragmatic performance of L2 learners; however, teaching pragmatics to Non-native Speakers (NNSs), especially EFL learners, is a thorny issue. As a result, pragmatic competence has been noticeably absent from ELT curricula, despite the fact that it has an assured place in different models of CC. The reasons for this neglect lie behind the obstacles to teaching and learning pragmatics in the ESL/EFL classroom settings. Thus, drawing on the published literature, this very paper primarily aims at discussing challenges and lacunas in teaching and learning pragmatics within the confines of EFL classrooms. Subsequent to this, the paper enlists suggestions to overcome these obstacles. To this end, the paper focuses on four broad areas: the EFL context, ELT materials and resources available to L2 learners in the EFL context, teacher education, and assessment of pragmatic knowledge.",,10.20535/2410-8286.108300,https://doi.org/10.20535/2410-8286.108300,forward
M. Takimoto,2012.0,Assessing the effects of identical task repetition and task-type repetition on learners' recognition and production of second language request downgraders,"Abstract The present study explores the relative effectiveness of two types of task repetition for teaching polite request forms to Japanese learners of English: the identical task repetition (the repetition of the same task) and the task-type repetition (the repetition of the same type of task). The performance of a treatment group was compared to the performance of a control group on pre-, post-, and follow-up tests consisting of a discourse completion test and an acceptability judgment test. The results indicated that the two treatment groups outperformed the control group, with the identical task repetition group exhibiting more statistically significant improvement in the discourse completion test (a planned written-production test) and the acceptability judgment test (a planned written-judgment test). The results implied that identical task repetition stimulates deeper perceptual and mental processing than task-type repetition in learners' recognition and production of second language (L2) request downgraders.",,10.1515/IP-2012-0004,https://doi.org/10.1515/IP-2012-0004,ancestry
M. Takimoto,2012.0,Metapragmatic discussion in interlanguage pragmatics,,,10.1016/J.PRAGMA.2012.05.007,https://doi.org/10.1016/J.PRAGMA.2012.05.007,ancestry
M. Takimoto,2014.0,Evaluating the Effects of Input-Based Approaches to the Teaching of Pragmalinguistics and Sociopragmatics in Second Language Pragmatics: A Case of English Request Hedges.,"The present study examined the effects of two types of input-based approaches ―combination of pragmalinguistics- and sociopragmatics-focused instruction (CI) and sociopragmatics-focused instruction (SI) on learners' recognizing and producing English request hedges. 45 Japanese learners of English participated in the study. Treatment group performance was compared to that of a control group on the pretests, post-tests, and delayed post-tests: an unplanned written-production test, an unplanned written-judgment test. The results showed that the CI and SI groups performed significantly better than the control group on an unplanned writtenjudgment test. There were no statistically significant differences between the two treatment groups on the unplanned written-judgment test, which indicated that the sociopragmatics-focused instruction attracted the attention of the SI group to the sociopragmatic features of English request hedges directly, and the group perhaps then transferred their attention to the pragmalinguistic features of English request hedges. As a result, the sociopragmatics-focused activities alone had some effects on recognizing English request hedges. However, a comparison of those learners in the two experimental groups in the unplanned written-production test demonstrated an advantage for the CI group and implied that the input-based learning through not only sociopragmatics-focused activities but also pragmalinguistics-sociopragmatics connection activities contributed more to deep perceptual and mental processing of English request hedges, thereby resulting in developing more firmly established explicit knowledge.",,10.22492/IJLL.1.1.01,https://doi.org/10.22492/IJLL.1.1.01,forward
M. Takimoto,2020.0,Investigating the effects of cognitive linguistic approach in developing EFL learners’ pragmatic proficiency,,,10.1016/j.system.2020.102213,https://doi.org/10.1016/j.system.2020.102213,forward
M. Takimoto,2021.0,A comparative study of animation versus static effects in the spatial concept-based metaphor awareness-raising approach on EFL learners’ cognitive processing of request strategies,"abstractThis study evaluates the relative effects of two cognitive linguistic approaches – using animated versus static scenes in an illustration based on the spatial concept-oriented metaphor – and a non-cognitive linguistic approach on the Japanese EFL learners’ processing of request strategies with degrees of politeness. The cognitive linguistic approach consisted of applying the metaphor politeness is distance in the teaching of different degrees of politeness. It involved a spatial concept projection through which participants could understand degrees of politeness in terms of the spatially visualized concepts of near–far and high–low relationships associated with three social variables – closeness, power, and speaker difficulty – in either animated or static illustration. In contrast, the non-cognitive linguistic approach involved rote learning of target English polite requests in a list. The results demonstrated that the static version of the cognitive linguistic approach enabled participants to process degrees of politeness and perform as well as those who underwent the animated version. Moreover, the animation effects did not appear to have had a major impact on the overall performance of groups subjected to both cognitive language approaches. The results also showed that the cognitive linguistic approach groups outperformed the non-cognitive linguistic approach and control groups.",,10.1017/LANGCOG.2020.34,https://doi.org/10.1017/LANGCOG.2020.34,forward
"MITSUGI, SANAKO;MACWHINNEY, BRIAN",2016.0,The use of case marking for predictive processing in second language Japanese,"Research on processing in English has shown that verb information facilitates predictive processing. Because Japanese verbs occur at the ends of clauses, this information cannot be used to predict the roles of preceding nominals. Kamide, Altmann and Haywood (2003) showed that native Japanese speakers use case markers to predict forthcoming linguistic items. In the present study, we investigated whether second language learners of Japanese demonstrate such predictive effects when processing sentences containing either the monotransitive or ditransitive constructions. A visual-world paradigm experiment showed that, although native speakers generated predictions for syntactic outcomes, the learners did not. These findings underscore the usefulness of morphosyntactic information in processing Japanese and indicate that learners fail to make full use of case markers to generate expectations regarding syntactic outcomes during online processing. Learners may rely on nonlinguistic information to compensate for this deficit in syntactic processing.", Journal Article,10.1017/S1366728914000881,https://www.proquest.com/scholarly-journals/use-case-marking-predictive-processing-second/docview/1879249496/se-2?accountid=9902,llba
"Maa, Joy;Burns, Katharine E",2021.0,A tale of two language ideologies: Discursive co‐construction of L2 learner identity in Japanese CMC interactions,"This study investigates the relationship between learner perception, ideology, discourse, and identity in computermediated communication (CMC) interactions between an advanced L2 Japanese learner and native Japanese speakers. Study findings show that, despite an invested identity as a proficient user of Japanese, the learner struggled to enact this identity in the face of two divergent language ideologies: one that promoted Japanese native speaker discourse as the goal of L2 learning and use, and one that promoted a particular Western ""foreigner"" discourse for non-native speakers of Japanese. Furthermore, a third discourse-that of the CMC platform-also affected her discursive practices, both in terms of interaction and performance of multiple identities. These results reveal the complex, sometimes problematic, nature of CMC for L2 learning and use, while offering a unique perspective into the issue of the native speaker standard in Second Language Acquisition (SLA), particularly as it pertains to advanced learners.", Journal Article,10.1111/flan.12514,https://www.proquest.com/scholarly-journals/tale-two-language-ideologies-discursive-co/docview/2509034044/se-2?accountid=9902,llba
"Maa, Joy;Li, Xiaomeng;Nuria Ballesteros Soria;Gao, Zhe;Burns, Katharine E;Wiener, Seth",2021.0,"Second language acquisition at Carnegie Mellon University, USA","Background The Second Language Acquisition (SLA) Ph.D. program, housed in the Department of Modern Languages at Carnegie Mellon University (CMU), was established in 1997 under the leadership of Professors G. Richard Tucker and Barbara Freed. The program has since graduated 47 students, many of whom have advanced to tenure-track, postdoctoral research, and teaching positions at universities in the US and abroad, while others have transitioned into successful careers in industry. Other current research includes a study with recent graduate Dr. Gerdine Ulysse on the relationship between educational language policy, literacy, and language attitudes in Haiti's multilingual society, as well as a project with doctoral student Ding Wang-Bramlett and Professor van Compernolle on a sequential conversation analysis of instructor translanguaging in a business Chinese course. Ongoing studies also include language learning in virtual reality, eye-movement monitoring of predictive processing in L2 Japanese, literacy training in Latin, online methods for learning Pinyin and Chinese tones, computational tools for corpus analysis, and the development of an online database with commentary for analyzing interactions in the L2 classroom. 2.3.", Journal Article,10.1017/S0261444821000045,https://www.proquest.com/scholarly-journals/second-language-acquisition-at-carnegie-mellon/docview/2518063559/se-2?accountid=9902,llba
"Maedeh Ghavamnia, A. Eslami-Rasekh, H. V. Dastjerdi",2018.0,The effects of input-enhanced instruction on Iranian EFL learners' production of appropriate and accurate suggestions,"ABSTRACT This study investigates the relative effectiveness of four types of input-enhanced instruction on the development of Iranian EFL learners' production of pragmatically appropriate and grammatically accurate suggestions. Over a 16-week course, input delivered through video clips was enhanced differently in four intact classes: (1) metapragmatic explanation (n = 21), (2) form-comparison (n = 21), (3) typographically enhanced input along with input flooding (n = 25) and (4) meaning-focused (n = 28). The four treatment groups were compared with a control group (n = 15) on pre-test and post-test performance, each test comprising two production tasks: leaving a message on an answerphone and sending an email. The results revealed that the treatment groups improved on the post-test in comparison to the pre-test, outperforming the control group. Although this improvement was significant for all four treatment groups on the email task, the form-comparison and the metapragmatic explanation groups performed significantly better than the other two treatment groups on the answerphone task. This study proposes that pedagogic treatment in this area of research is better operationalised by degree of input enhancement than by dichotomies such as explicit versus implicit or deductive versus inductive learning.",,10.1080/09571736.2014.972431,https://doi.org/10.1080/09571736.2014.972431,forward
"Maedeh Ghavamnia, A. Eslami-Rasekh, Hossein Vahid Dastjerdi",2014.0,A qualitative investigation into the effects of pragmatic instruction on Iranian EFL learners' production of suggestions and requests,"Due to the fact that unlike grammatical errors, pragmatic errors may cause communication breakdown, studies in the area of interlanguage pragmatics have placed greater emphasis on the instruction of second/foreign language pragmatics. As thus, the present study investigated the relative effectiveness of four types of input-based instruction on the type of strategies the Iranian learners’ of English used in making suggestions and requests. Over a 16 week course, input delivered through video clips was enhanced through: a) metapragmatic explanation (N=21), b) form-comparison (N=21), c) meaning-focused (N=28), and d) typographically enhanced input at a university in Iran with female undergraduates majoring in English Translation. The four treatment groups were compared with a control group (N=15) on the strategies they used for making suggestions and requests on the pre-tests and post-tests, consisting of two production tasks: leaving a message on an answering machine and sending an email. The qualitative analysis of the utterances produced by the participants indicated that there was a great shift in the strategies the participants used from informal and inappropriate to appropriate strategies. The results are discussed with implications for classroom practices and future research.",,10.5861/IJRSE.2014.892,https://doi.org/10.5861/IJRSE.2014.892,forward
"Maedeh Ghavamnia, A. Eslami-Rasekh, Hossein Vahid Dastjerdi",2014.0,Exploring the effects of input-based instruction on the development of EFL learners’ pragmatic proficiency,"The present study evaluates the relative effectiveness of four types of input-based instruction: metapragmatic explanation (N=21), form-comparison (N=21), meaning-focused (N=28), and input enhancement (N=25) on the development of the participants’ production of pragmatically appropriate requests. The control group (N=15) did not receive any type of input-based instruction. Over a 16 week course, 110 Iranian undergraduate students majoring in English Translation received input-based instruction with the use of video clips. Treatment group performance was compared to that of a control group on pre-tests and post-tests which took the form of oral and written Discourse Completion Tests (DCTs). The results revealed that the treatment groups significantly improved in the post-test in comparison to the pre-test, outperforming the control group. The findings are discussed with implications for classroom practices and future research.",,10.5861/IJRSLL.2014.805,https://doi.org/10.5861/IJRSLL.2014.805,forward
Mahmoud Ibrahim,2018.0,Explicit Versus Implicit Modes of EFL Reading Literacy Instruction: Using Phonological Awareness With Adult Arab Learners,"There is a strong belief among language teachers that intensive exposure to language alone can lead to acquisition. The present study is a qualitative- quantitative research design that used a quasi-experimental design to compare between the effectiveness of intensive exposure to language versus phonological awareness explicit instruction on adult Arab EFL learners’ EFL reading literacy in a Saudi university context. The study is also concerned with Saudi adult learners’ attitudes towards phonological awareness instruction. Participants (N=89) were all male students enrolled in an intensive EFL undergraduate program, where they were required to pass an intensive EFL course. Sample were randomly divided into a treatment group (N=47), who received phonological awareness treatment, and a control group (N=42) who were exposed to language intensively. Posttest findings confirmed the significant effect of phonological awareness instruction on the sample’s EFL literacy. Moreover, positive attitudes towards the program were detected in the interviews held at the end of treatment. Therefore, the study recommended introducing phonological awareness instruction to develop Arab learners’ EFL literacy.",,10.5539/elt.v11n9p144,https://doi.org/10.5539/elt.v11n9p144,forward
"Majid Farahian, M. Rezaee, Afshin Gholami",2012.0,Does Direct Instruction Develop Pragmatic Competence? Teaching Refusals to EFL Learners of English,"To achieve communicative competence, L2 learners' need to develop their pragmatic competence and this may be fostered with the help the learners receive from their teachers. This paper is an attempt to investigate the efficacy of explicit instruction of refusal at pragmatic level to four types of acts- invitations, suggestions, offers and requests. Adopting a pretest/posttest design as with treatment and control group, the two groups in this study were exposed to the treatment. Data collected by means of written Discourse Completion Test (DCT) as well as written self report suggest that the instructional approach resulted in gain in L2 pragmatic ability of the experimental group. The delayed posttest used in the study confirmed the findings. The findings may contribute to the interlanguage pragmatic pedagogy, especially in the EFL context and suggest that meta-pragmatic information the L2 learners received through pedagogy may lead to learners' L2 pragmatic development.",,10.4304/JLTR.3.4.814-821,https://doi.org/10.4304/JLTR.3.4.814-821,ancestry
"Maki Hirotani, Kiyomi Fujii",2019.0,Learning proverbs through telecollaboration with Japanese native speakers: facilitating L2 learners’ intercultural communicative competence,"Telecollaboration has been considered to have great potential for the development of L2 learners’ intercultural communicative competence (ICC), so an examination of what benefits L2 learners receive through telecollaboration is necessary. Also, L2 learners’ use of culturally specific expressions, such as proverbs, has not been adequately investigated. The present study investigated the effects of telecollaboration on L2 learners’ perceptions of their ICC knowledge and skills in relation to one type of verbal communication (proverbs) in Japanese. Nineteen L2 novice learners of Japanese were involved in the study, and they telecollaborated with 23 native speakers of Japanese using Facebook. They learned Japanese proverbs through Facebook videos introduced by their Japanese peers, followed by in-class follow up sessions and a reflection log activity, and they then performed skits in Japanese. Their perceptions of their ICC knowledge and skills were compared using the pre- and the post-questionnaires, and their language production was analyzed. The study found that students gained a sense of accomplishment in learning the target element of verbal communication; however, they did not always execute the expressions in appropriate situations.",,10.1186/S40862-019-0067-5,https://doi.org/10.1186/S40862-019-0067-5,forward
Maki Kubota,2017.0,Post study abroad investigation of kanji knowledge in Japanese as a second language learners,,,10.1016/J.SYSTEM.2017.07.006,https://doi.org/10.1016/J.SYSTEM.2017.07.006,forward
"Malmir, Ali;Derakhshan, Ali",2020.0,Identity Processing Styles as Predictors of L2 Pragmatic Knowledge and Performance: A Case of Common English Speech Acts,"Identity processing styles are those psychological, sociocultural, and socio-cognitive mechanisms that shape, reshape, and establish different individuals’ identities both in their mother tongues and in the second or foreign language they are striving to acquire. The relationship between these identity processing styles and L2 learners’ pragmatic competence is a crucial issue that has not been explored thus far in an EFL context. Therefore, the present study sought to investigate the relationship between the information-oriented, diffuse-avoidant, and normative identity processing styles as measured by Berzonsky’s (2011) Identity Processing Style Inventory (ISI-4) and L2 speech-act knowledge and production among 122 (82 F and 40 M) Iranian upper-intermediate to advanced proficiency level learners. A validated 35-item multiple-choice discourse completion test (MDCT) including five frequent English speech acts (requests, apologies, refusals, complaints, and compliments/compliment responses) and a related role-play interactive test were then employed. The application of multiple regression revealed that diffuse-avoidant and normative identity processing styles were significant but moderate contributors to both pragmatic knowledge and production; however, information-oriented identity processing style was a weak significant predictor. These findings imply that teachers can manage and tailor the instructional pragmatic practices in accordance with the learners’ identity processing styles.", Journal Article,10.22051/lghor.2020.31583.1315,https://www.proquest.com/scholarly-journals/identity-processing-styles-as-predictors-l2/docview/2707833531/se-2?accountid=9902,llba
Mansooreh Dashti Khavidaki,2023.0,The Interplay of Contextual Variables and Language Proficiency in Request Realization,"The significance of producing socially appropriate utterances, not just linguistically correct ones, has given rise to a plethora of studies on speech acts. In this regard, the performance of second and foreign language learners against the norms of the target language and the factors affecting them have yet to be thoroughly investigated. To contribute to this ongoing research, this study aimed to elicit pragmatic requestive features of Iranian EFL (English as a Foreign Language) learners with respect to (a) request directness, (b) request perspective, (c) internal modification, and (d) external modification in eight social situations. This study also examined whether language proficiency and two contextual factors of social power and social distance affect Iranian EFL learners’ requests in English. Participants were a total of 60 university students or graduates who had taken TOEFL in the past 2 years and were thus categorized into low and high proficiency levels. A Written Discourse Completion Test (WDCT) was employed to elicit requests. To achieve the objectives of this study, both descriptive statistics and two-way ANOVA were employed. The results showed a significant main effect for contextual factors; participants’ choice of requestive features was affected by the two social factors of power and distance. Proficiency, however, did not have a significant effect on the pragmatic performance of participants. The findings of this study showed pragmatic development of participants on the one hand and some evidence of their underdeveloped pragmatic performance on the other hand, which makes explicit instruction a necessity. Plain Language Summary Contextual Variables and Language Proficiency in Requests Purpose: This study aimed to elicit pragmatic requestive features of Iranian EFL (English as a Foreign Language) learners with respect to (a) request directness, (b) request perspective, (c) internal modification, and (d) external modification in eight social situations. This study also examined whether language proficiency and two contextual factors of social power and social distance affect Iranian EFL learners’ requests in English. Methods: Both descriptive statistics and two-way ANOVA were employed in the present study. Conclusions: The findings of this study showed pragmatic development of participants in some aspects of request realization on the one hand and some evidence of their underdeveloped pragmatic performance on the other hand. Implications: Explicit instruction for the development of sociopragmatic competence of EFL learners is essential. Limitations: Because of the lack of access to native speakers, this study employed existing data on their performance in the literature.",,10.1177/21582440231220457,https://doi.org/10.1177/21582440231220457,forward
"Marcella Caprario, Naoko Taguchi, R. Reppen",2022.0,Corpus-informed instruction of the pragmatic marker I mean,"ABSTRACT Pragmatic markers perform important communicative functions, but they can be difficult to learn in a second language because of their multifunctionality and lack of salience during communicative events. This study has two goals: (1) to describe the communicative functions of the pragmatic marker I mean in academic discourse; and (2) to provide instructional activities for teaching the multiple functions of the pragmatic marker I mean. Bottom-up corpus-linguistics techniques were used to discover frequent functions of I mean in a corpus of interactive classroom discourse. The results revealed three main communicative functions: (1) argumentation management, (2) communication management, and (3) interaction management (cf. Fant. 2016. Pragmatic markers in high-level second language use. In Advanced Proficiency and Exceptional Ability in Second Languages, ed. K. Hyltenstam, 15–42. Berlin: De Gruyter Mouton). The results also revealed a range of subfunctions, including self-correction, elaboration, rapport building, and pause filling while holding the floor. These findings provided an empirical basis for the creation of pedagogical materials. We present instructional tasks that draw on awareness-raising and explicit-inductive teaching techniques to support L2 learners in gaining a richer understanding of the multifunctionality of I mean, as well as the importance of context in interpreting and creating meaning.",,10.1080/09571736.2022.2088439,https://doi.org/10.1080/09571736.2022.2088439,forward
"Marcet, Erika;Sasamoto, Ryoko",2023.0,Examining interlanguage pragmatics from a relevance-theoretic perspective: Challenges in L2 production,"This paper explores three pragmatic challenges that learners of Japanese as L2 encountered during their study abroad programs and work placements in Japan. These challenges are examined within the framework of Relevance Theory. Research on interlanguage pragmatics of L2 Japanese is limited in scope, as studies mostly focus on speech acts and other sociolinguistic and interactional strategies. As a result, researchers have yet to formally establish how learners of Japanese have difficulties in regard to their production of meaning. This study draws on open-ended questionnaires, semi-structured interviews and focus group discussions to determine the pragmatic competence of L2 students across two Irish universities. The study demonstrates that learners have difficulties with processing both linguistic encoding and phenomena that involve inference. That is, learners’ inability to activate their pragmatic competence hinders their ability to produce communicative acts. Findings lend support to the need to enhance pragmatic competence among L2 learners through specific cognitive processes. This paper also contributes to the need for interlanguage pragmatics to be pursued in conjunction with current developments in Relevance Theory. It is argued that ideas developed within Relevance Theory can be particularly beneficial to the teaching and learning of pragmatic competence in the L2 classroom.", Journal Article,10.1515/ip-2023-4003,https://www.proquest.com/scholarly-journals/examining-interlanguage-pragmatics-relevance/docview/2850472506/se-2?accountid=9902,llba
Marghany Mahmoud Marghany Marghany,2015.0,Interlanguage pragmatics of Egyptian EFL tertiary students: A sociopragmatic and TEFL perspective,"The study examines the refusal and acceptance strategies of invitation adopted by two different groups of Egyptian EFL tertiary students, majoring in English and ESP. This examination was conducted in terms of participants' L1 culture including social distance and social power. Thirty Egyptian EFL tertiary students participated in the study. They were divided into two groups with fifteen students each. Data were collected using a 12-item discourse completion task (DCT) questionnaire. Data were analyzed using descriptive statistics like frequencies, mean scores and percentages. One way analysis of variance (ANOVA) was conducted as well to judge statistical significance between contextual variables and categories of refusal and acceptance strategies. Findings indicate that Egyptian EFL learners vary in adopting acceptance strategies, however they tend to use similar strategies for refusing invitations. The study emphasizes the needs of teaching pragmatic behavior to Egyptian EFL tertiary students. Social contextual variables are found to have statistically significant influence on the selection of refusal and acceptance strategies adopted by Egyptian EFL students",,10.21608/opde.2015.77299,https://doi.org/10.21608/opde.2015.77299,forward
"Maria-Pilar Safont-Jordà, Laura Portolés-Falomir",2013.0,Research Method Effects on Third Language Learners' Refusals,"Research in interlanguage pragmatics has largely ignored the multilingual background of language learners (Kasper, 2007, Safont-Jorda, in press). Although some studies have been conducted (Safont-Jorda, 2003, 2005a, b; Safont-Jorda and Alcon, in press), they have focused on the learners' requestive behavior. No studies on L3 learners' refusals have been published to date. Additionally, research methods employed in the analysis of L2 and L3 learners' pragmatic competence elicit the target pragmatic item in an artificial way, whether it be, written (i.e., Discourse Completion Test) or oral (i.e., role-play), as they provide learners with a written/oral prompt for an imaginary situation. In fact, learners provide potential answers (provided that fact tool place). Researchers have widely criticized this approach as it does not account for real communication. There are a number of situational factors influencing pragmatic and communicative development as shown by recent research (Dewaele, 2007) which are not considered if data collection is restricted to controlled pragmatic production. On that account, this paper compares refusal strategies employed in a DCT and in an instructional setting, that of the language classroom, by second and third language learners. Participants were 12 adult English learners engaged in an intermediate English course. They were Catalan-Spanish bilingual (6 subjects) and Spanish monolingual (6 subjects). As expected, results show a difference in the type of refusal strategies employed in real (i.e., classroom) and royal (i.e., oral role-play) interaction and they also point to the advantage of L3 over L2 learners in the variety of refusal strategies employed.1 IntroductionThe main aim of the present paper is to examine the effect of two variables on the pragmatic production of learners of English as a Foreign Language. On the one hand, we have taken into account the effect of the research method adopted on the use of refusal strategies. On the other, we have considered the learners' linguistic background, that is, whether they were monolingual or bilingual and thus were learning English as a second (i.e., L2) or as a third language (i.e., L3). Bearing our purpose in mind, we shall first consider those studies which have contrasted results obtained by means of an oral production task and those using ethnographic or pseudo natural data. Secondly, research on the role of bilingualism in language learners' pragmatic production will be taken into account and a particular focus will be given to the use of L3 refusals. Finally, results from our study on the effect of the research method and bilingualism in English learners' production of refusals will be described.1.1 Research methods in IL exhortative actsAccording to Clark and Bangerter (2004), three main methods have been employed in pragmatics research, namely those of intuition, observation and experiment.(...) With intuitions, you imagine examples of language used in this or that situation and ask yourself whether they are grammatical or ungrammatical, natural or unnatural, appropriate or inappropriate. This was Searle's method. With experiments, you invite people into the laboratory, induce them to produce, comprehend or judge samples of language, and measure their reactions. With observations, you note what people say or write as they go about their daily business. We will name these methods by their characteristic locations: armchair, laboratory andfield (Clark and Bangerter, 2004: 25).Interlanguage pragmatics research has adopted methods employed in LI pragmatics, and has particularly made use of 'laboratory' experiment methods. As stated by Jucker (2009), these elicitation techniques (i.e., laboratory) rely on the informants' cooperation. Participants have to imagine situations and report the way they would behave or the way they would expect others to behave in them. Some authors seek to determine the most effective method for measuring pragmatic ability (Brown and Ahn, 2011; Yamashita, 1996). …",,10.1163/9789401209717_011,https://doi.org/10.1163/9789401209717_011,ancestry
"Mariam Cheikh, Ghaleb Rabab’ah",2025.0,From the American sitcom 'Seinfeld' to Modern Standard Arabic: Implicature Translation by Arabic EFL Students,,,10.1016/j.amper.2024.100213,https://doi.org/10.1016/j.amper.2024.100213,forward
"Marijuan, Silvia;Sanz, Cristina",2018.0,Expanding Boundaries: Current and New Directions in Study Abroad Research and Practice,"In spite of advances in the understanding of the effects of the immersion experience on language and cultural development in the last three decades, many questions in study abroad (SA) research remain unanswered. The present article offers a close examination of the field as it is today with an eye toward future trends and gaps in the literature. The authors discuss how the field is being reshaped in response to the preponderant role of new technologies in research and educational practices; to constant challenges to diversify access for minority students, including heritage language learners; and to meeting the growing demands of a globalized economy and workforce. Current trends in SA program design such as the incorporation of servicelearning, volunteering, and internships into the SA curriculum are also given special consideration. The article focuses on language development first and then on the factors influencing that development that are internal and external to learners. Interfaces between these areas are addressed. Subsections of the article provide an outline of an innovative SA research agenda as well as suggestions for rethinking SA program design and implementation.", Journal Article,10.1111/flan.12323,https://www.proquest.com/scholarly-journals/expanding-boundaries-current-new-directions-study/docview/2018571952/se-2?accountid=9902,llba
Marjorie N. Gómez,2016.0,Centrándose en Actos de Habla para Entender y Enseñar Pragmática en la Instrucción de Idiomas,"Pragmatics is considered to be an important aspect of language instruction. Today, scholars in language instruction recognize that learners must develop linguistic as well as pragmatic competence. Pragmatic competence helps learners understand, employ, and interpret language in context. However, pragmatics is regarded as one of the most strenuous aspects of language teaching and learning. Studies in pragmatics still seek to respond to the question about the teachability of targeted pragmatic features, which opens the question about whether pragmatics can be taught effectively. Can pragmatics be fully taught or must educators focus on key features of pragmatics such as speech acts, which is perhaps currently the most important established part of the subject? Certainly pragmatics and language teaching should accompany each other. However, in order to assist and assess learners in the appropriate use of language in context, language teachers today must receive some explicit instruction about pragmatics themselves. They need to be acquainted with the resources available to teach pragmatic norms. Speech acts, as part of pragmatics, can help teachers orient their instruction on developing a general awareness of how language forms are used in context. Speech acts provide a framework on which teachers can build learning opportunities for L2 pragmatic development. Speech acts can greatly support students´ development of pragmatic competence. Focusing on speech acts to teach pragmatics seems to be the answer today in language instruction; at least until new classroom research arise to help teachers find resources and materials of pragmatic features and norms.",,10.5377/FAREM.V0I16.2605,https://doi.org/10.5377/FAREM.V0I16.2605,forward
Mark McAndrews,2019.0,Short periods of instruction improve learners’ phonological categories for L2 suprasegmental features,,,10.1016/J.SYSTEM.2019.04.007,https://doi.org/10.1016/J.SYSTEM.2019.04.007,forward
